B.ja-jp content.tsv
Level	Esperanto	ja-jp	en-us	Grupo	Alternativoj	Pronoco
level	vi maltrafis la matenmanĝon	あなたは朝食を逃しました	you missed breakfast	grupo	alternativoj	prononco
level	o, fek!	ああ、やばい	oh, shit!	grupo	alternativoj	prononco
level	ĉu vi estas sata?	あなたは満足ですか（お腹いっぱいですか）？	are you satisfied ?	grupo	alternativoj	prononco
level	kaj mi kiu estas ege malsata	そして私、とてもお腹が空いたあの人	and I who am extremely hungry	grupo	alternativoj	prononco
level	se vi hastos	あなたが急いだら	if you hurry	grupo	alternativoj	prononco
level	povas almenaŭ trafi la malfermon	少なくとも開会式に間に合う(見逃さないだろう)	can at least hit the opening	grupo	alternativoj	prononco
level	la malfermo de la kongreso	大会開会式	the opening of the congress	grupo	alternativoj	prononco
level	vi povas almenaŭ trafi la malfermon de la kongreso	少なくとも大会の開会式は押さえられます(見逃さない)	you can at least hit the opening of the convention	grupo	alternativoj	prononco
level	kiam ĝi estos?	それがいつでしょうか？	when will it be?	grupo	alternativoj	prononco
level	je kvarono post la deka	10時15分に	at a quarter past ten	grupo	alternativoj	prononco
level	ĝi daŭros horon	それは1時間くらい続くでしょう	it will last an hour	grupo	alternativoj	prononco
level	kaj je la dek dua eblos manĝi	そして12時に食べることができるでしょう	and at twelve it will be possible to eat	grupo	alternativoj	prononco
level	bele mi antaŭĝojas	わかりました、私は楽しみです	beautifully I'm looking forward to it	grupo	alternativoj	prononco
level	diru, kio okazas dum la malfermo?	教えて下さい、開始式で何が起こるか。	tell me, what happens during the opening?	grupo	alternativoj	prononco
level	ĉu ĝi estas vizitinda entute?	それは全体として出席する価値があるか。	is it worth visiting at all?	grupo	alternativoj	prononco
level	laŭ mi jes	私の考えでははい	in my opinion yes	grupo	alternativoj	prononco
level	kutime ĝi ne estas tre vigla	通常、それはあまり活発ではありません	usually it is not very lively	grupo	alternativoj	prononco
level	sed por vi, kiel "novulo"	でもあなたにとっては、新しい人として	but for you as a 'rookie'	grupo	alternativoj	prononco
level	povus esti interese ĉeesti ĝin	それに参加することが面白いかもしれない	it might be interesting to attend it	grupo	alternativoj	prononco
level	mi supozas ke ~	~だろうと私は推測する	I guess that ~	grupo	alternativoj	prononco
level	la prezidanto de TEJO diros kelkajn vortojn	青年会(TEJO)会長がひとこと言うだろう	the president of TEJO will say a few words	grupo	alternativoj	prononco
level	la temon de la kongreso	大会のテーマ	the theme of the congress	grupo	alternativoj	prononco
level	ŝajnas, verŝajne	のように見える、たぶん(間違いなく)	it seems, probably	grupo	alternativoj	prononco
level	iu de LKK verŝajne prezentos la temon de la kongreso	おそらく組織委員会の誰かが大会のテーマを紹介するだろう。	someone from LKK will probably present the topic of the congress	grupo	alternativoj	prononco
level	ĉiu IJK havas sian temon	すべての青年大会（IJK）には独自のテーマがある。	each IJK has its theme	grupo	alternativoj	prononco
level	mi esperas ke estos iom da muziko ankaŭ	私は少しの音楽もあることを期待している	I hope there will be some music as well	grupo	alternativoj	prononco
level	bone, kie ĝi okazos?	さて、それは（開会式は）どこで行われますか？	well, where will it take place?	grupo	alternativoj	prononco
level	en la granda prelegejo	大講堂で	in the great lecture hall	grupo	alternativoj	prononco
level	kiel trovi tiun?	どうやって探せばいいの？	how to find that?	grupo	alternativoj	prononco
level	kiam vi eliras tiun ĉi ejon	この場所を出たその時	when you leave this place	grupo	alternativoj	prononco
level	iru dekstren ĝis la fino de la konstruaĵo	右に行き、その建物の終わりまで	go right to the end of the building	grupo	alternativoj	prononco
level	dum eble 100 metroj	だいたい100メートルほど	for maybe 100 meters	grupo	alternativoj	prononco
level	dekstren denove, rekten dum eble 100 metroj	また右に、直進して100メートルほど。	right again, straight for maybe 100 meters	grupo	alternativoj	prononco
level	kaj estas flava domo	そして黄色い家がある	and there is a yellow house	grupo	alternativoj	prononco
level	je la maldekstra flanko de la vojo	その道の左側に	on the left side of the road	grupo	alternativoj	prononco
level	ŝildoj pri ĉiuj ejoj de IJK	青年大会(IJK)全会場への標識たち	signs about all IJK sites	grupo	alternativoj	prononco
level	en ĝi, vi trovos ŝildojn pri ĉiuj ejoj de IJK	その中に、青年大会(IJK)全会場の看板が見えるはずです。	in it, you will find signs about all IJK sites	grupo	alternativoj	prononco
level	mi sendos mesaĝon per poŝtelefono	携帯にメッセージを送ります	I will send a message by mobile phone	grupo	alternativoj	prononco
level	se mi ne trovos	私が見つけられなかったら	if I don't find it	grupo	alternativoj	prononco
level	ha, bona ideo, ĝis tie!	あ、いい考えだ、そこ（で再会する時）まで、さようなら!	oh, good idea, see you up there!	grupo	alternativoj	prononco
level	en la prelegejo	講演会場で	in the lecture hall	grupo	alternativoj	prononco
level	gardanĝeloj? ĉu vi ŝercas?	守護天使たち？ 冗談でしょ？	guardian angels? are you kidding?	grupo	alternativoj	prononco
level	prezidanto de TEJO	青年会（TEJO）会長	president of TEJO	grupo	alternativoj	prononco
level	fine mi deziras al vi ĉiuj amuzan semajnon	最後に、皆さんにとって楽しい一週間になりますように	finally I wish you all a fun week	grupo	alternativoj	prononco
level	laŭ la lastaj informoj	最近の情報によると	according to the latest information	grupo	alternativoj	prononco
level	ni estas 423 ĉi tie de 38 landoj	ここにいるのは38カ国から来た423人です。	we are 423 here from 38 countries	grupo	alternativoj	prononco
level	mi deziras fruktodonan kaj amuzegan IJK-semajnon	有意義で楽しい青年大会(IJK)週間をお祈りしています。	I wish you a fruitful and great fun IJK week	grupo	alternativoj	prononco
level	koran bonvenon nome de la TEJO-estraro	青年会会長団を代表して、温かく歓迎します。	a warm welcome, on behalf of the TEJO board	grupo	alternativoj	prononco
level	post granda aplaŭdo	大きな拍手の後	after a big round of applause	grupo	alternativoj	prononco
level	ĉu vi sukcesis resti veka?	目が覚めているのに成功したか？ (眠くなかったか？)	did you manage to stay awake?	grupo	alternativoj	prononco
level	jes, ĉefe pro mia malsato	はい、主に空腹のため	yes, mainly because of my hunger	grupo	alternativoj	prononco
level	ne, mi ŝercas, estis interese aŭdi	いや、冗談だよ。 聞くのが面白かったから。	no, I'm kidding. it was interesting to hear	grupo	alternativoj	prononco
level	estis interese aŭdi iom pri la agado	活動について少し聞くのが面白かった。	was interesting to hear a little about the activity	grupo	alternativoj	prononco
level	aŭdi pri la agado kaj strukturo de la movado	活動や運動の仕組みについて聞いてみる	to hear about the activity and structure of the movement	grupo	alternativoj	prononco
level	TEJO-kunsido interesos vin	青年会(TEJO)の会議があなたにとって興味深いと思う。	a TEJO session will interest you	grupo	alternativoj	prononco
level	eble iu el la TEJO-kunsidoj povas interesi vin	もしかしたら、TEJO-会議の中で何か面白いものがあるかもしれない。	maybe some of the TEJO sessions may be interesting to you	grupo	alternativoj	prononco
level	jes eble	たぶんそうです	yes maybe	grupo	alternativoj	prononco
level	mi provos	私は試してみる	I will try	grupo	alternativoj	prononco
level	provos ĉeesti	参加することを試みる	will try to attend	grupo	alternativoj	prononco
level	mi provos ĉeesti	私は出席することを試みる	I will try to attend	grupo	alternativoj	prononco
level	ĉeesti unu	1つに参加する	to attend one	grupo	alternativoj	prononco
level	ĉeesti por vidi	見るために出席する	attend to see	grupo	alternativoj	prononco
level	iun tagon	いつか(いつか)	one day (someday)	grupo	alternativoj	prononco
level	mi provos iun tagon	私はいつか試みるだろう	I will try one day	grupo	alternativoj	prononco
level	iun tagon ĉeesti	いつか出席するだろう	one day to attend	grupo	alternativoj	prononco
level	ĉeesti iun tagon por vidi	いつかは見るために出席するだろう	attend someday to see	grupo	alternativoj	prononco
level	mi provos iun tagon ĉeesti unu por vidi	私は見るためにいつか出席することを試みるでしょう。	I will try one day to attend one to see	grupo	alternativoj	prononco
level	kio estas tio?	それは何ですか？	what is that?	grupo	alternativoj	prononco
level	kio estas tio pri ~	~のためのそれは何ですか?	what is that about ~	grupo	alternativoj	prononco
level	gard-anĝelo	守護天使	a guard angel	grupo	alternativoj	prononco
level	tio pri "gardanĝelo"	「守護天使」についてのそれ	that about "guard angel"	grupo	alternativoj	prononco
level	sed kio estas	しかし、それは何ですか？	but what is	grupo	alternativoj	prononco
level	sed kio estas tio pri "gardanĝelo"?	ところで、「守護天使」についてのそれって何ですか？	but what is that about a "guardian angel"?	grupo	alternativoj	prononco
level	ĉu ŝerco?	冗談ですか？	a joke?	grupo	alternativoj	prononco
level	ĉu malbona ŝerco?	悪い冗談ですか？	a bad joke?	grupo	alternativoj	prononco
level	malbona ŝerco	悪い冗談	bad joke	grupo	alternativoj	prononco
level	iu ŝerco	いいジョーク	some joke	grupo	alternativoj	prononco
level	iu malbona ŝerco	どんな悪いジョーク	some bad joke	grupo	alternativoj	prononco
level	ĉu iu malbona ŝerco?	どんな悪い冗談ですか？	(is that) some bad joke?	grupo	alternativoj	prononco
level	mi ŝercas	冗談です	I'm joking	grupo	alternativoj	prononco
level	ne, mi ŝercas	いいえ、冗談です	no, I'm kidding	grupo	alternativoj	prononco
level	estis interese aŭdi	聞いていて面白かった	it was interesting to hear	grupo	alternativoj	prononco
level	kiel kontakti ~	~을 어떻게 연락하다	how to contact ~	grupo	alternativoj	prononco
level	kaj kiel kontakti tiujn anĝelojn?	そして、どうやってその天使たちに連絡するのか？	and how to contact those angels?	grupo	alternativoj	prononco
level	per iu IJK-preĝo eble	青年会(IJK)の祈りを通して、おそらく	with some IJK prayer maybe	grupo	alternativoj	prononco
level	provu! se ne funkcias vi povas iri al ~	試してみてください もしダメなら、あなたは～に行くことができます	try it! if it doesn't work you can go to ~	grupo	alternativoj	prononco
level	vi povas iri al la ĉambro "La ĉielo" post la tagmanĝo	あなたは「天国」という部屋に行くことができます。昼食を食べた後	you can go to the room "The sky" after lunch	grupo	alternativoj	prononco
level	bonege, unue manĝo, poste ĉielen	よし、先に食べて、後で天国へ	great, first food, then heaven	grupo	alternativoj	prononco
level	unue manĝo, poste ĉielen al la anĝelinoj	先に食べて、あとで天使たちに向かって天国へ。	first food, then in the sky to the angels	grupo	alternativoj	prononco
level	maltro da manĝo	少量の食事	#REF!	grupo	alternativoj	prononco
level	post iom maltro da manĝo	食事をごく少量食べた後	after a little less food	grupo	alternativoj	prononco
level	Kabe iras al la ĉambro "La ĉielo"	カベ(Kabe)は「天国」という部屋に行く。	Kabe goes to the room "the sky"	grupo	alternativoj	prononco
level	saluton. ĉu estas via unua IJK?	こんにちは、あなたの初めての青年大会（IJK）ですか？	hello, is it your first IJK?	grupo	alternativoj	prononco
level	bone. mi tre ĝojas. mi estas Jesi	はい、私はとても嬉しいです。私はイエシ(Jesi)です。	ok. I am very glad. I'm Jesi	grupo	alternativoj	prononco
level	kaj tiu ĉi estas jam mia sesa IJK	そして、今回は私にとって6回目のIJKです。	and this is already my sixth IJK	grupo	alternativoj	prononco
level	jen estas papero kun kelkaj demandoj	ここにいくつかの質問が書かれた紙があります	here is a paper with some questions	grupo	alternativoj	prononco
level	papero kun demandoj kaj taskoj	質問とやることが書かれた紙	paper with questions and tasks	grupo	alternativoj	prononco
level	kelkaj demandoj kaj taskoj rilate al la kongreso	大会に関するいくつかの質問とやるべきこと。	some questions and tasks related to the congress	grupo	alternativoj	prononco
level	vi provu solvi ilin	あなたはそれらを解いてみてください	you try to solve them	grupo	alternativoj	prononco
level	mi proponas ke vi provu solvi ilin	私はあなたがそれらを解くことを提案します	I suggest you try to solve them	grupo	alternativoj	prononco
level	kun Ana de Pollando, Boris de Germanio kaj Nacuko de Japanio	ポーランドから来たアナ、ドイツから来たボリス、日本から来たナツコと一緒に。	with Ana from Poland, Boris from Germany and Natsuko from Japan	grupo	alternativoj	prononco
level	nur voku min se vi bezonos helpon	助けが必要なら、私を呼んでください	just call me if you need help	grupo	alternativoj	prononco
level	poste en la libroservo	後で図書展(libroservo)で。	later in the book service	grupo	alternativoj	prononco
level	kiel do estis en la ĉielo?	それで、天国はどうでしたか？	so how was it in heaven?	grupo	alternativoj	prononco
level	mi fakte renkontis veran anĝelinon!	実は私は本物の天使に会いました	I actually met a real angel!	grupo	alternativoj	prononco
level	ĉielece, mi pensas ke mi fakte renkontis veran anĝelinon!	天国のようでした、私は本物の天使に会ったと思います。	heavenly, I think I actually met a real angel!	grupo	alternativoj	prononco
level	mirinde bela kaj afabla ŝi estis	彼女は驚くほど美しく、優しい人でした。	she was amazingly beautiful and kind	grupo	alternativoj	prononco
level	ho, Dio mia! kaj kio estas ŝia nomo?	ああ、神様！それで、彼女の名前は何ですか？	oh my god! and what is her name?	grupo	alternativoj	prononco
level	aj, mi jam forgesis!	ああ、もう忘れてしまいました	oh, I already forgot!	grupo	alternativoj	prononco
level	pli kaj pli ebriiĝas	どんどん酔う	more and more gets drunk	grupo	alternativoj	prononco
level	en la trinkejo, Kabe pli kaj pli ebriiĝas	居酒屋で、カベ(Kabe)はどんどん酔っていく。	in the bar, Kabe gets more and more drunk	grupo	alternativoj	prononco
level	ĉu ankaŭ la trinkejestro?	居酒屋のバーテンダーもやっぱり？	is the bartender too?	grupo	alternativoj	prononco
level	unu bieron mi petas	ビール一杯お願いします	one beer please	grupo	alternativoj	prononco
level	ĝi kostas 1 eŭron	それは1ユーロです	it costs 1 euro	grupo	alternativoj	prononco
level	ĉu vi ŝatus ankaŭ ion alian?	あなたは何か他のものも欲しいですか？	would you like something else too?	grupo	alternativoj	prononco
level	ne dankon, biero sufiĉas por mi	いいえ、ありがとうございます。ビールで十分です	no thanks, beer is enough for me	grupo	alternativoj	prononco
level	ĉu vere? kio pri vodko, labambo kaj inoj?	本当ですか？ ウォッカはどうですか？ラバンバや女の子はどうですか？	really? what about vodka, labamba and females?	grupo	alternativoj	prononco
level	nu, kial ne	ええ、やらない手はないですね。	well, why not	grupo	alternativoj	prononco
level	laŭdire ĝi estas amuza	聞くところによると、それは楽しいらしいですよ	it is said to be fun	grupo	alternativoj	prononco
level	mi ankoraŭ ne dancis labambon, sed laŭdire ĝi estas amuza	ラバンバはまだ踊ったことはないけど、聞く限り面白いらしいよ。	I haven't danced the labamba yet, but I'm told it's fun	grupo	alternativoj	prononco
level	dum la kantaĵo "La Bamba" homoj dancas	ラバンバの曲が流れている間、人々は踊る。	during the song "La Bamba" people dance	grupo	alternativoj	prononco
level	homoj dancas en granda rondo	人々は大きな円形で踊る	people dance in a big circle	grupo	alternativoj	prononco
level	kaj ene de tiu rondo dancas aliaj homoj	そしてその輪の中で他の人たちが踊る。	and within that circle other people dance	grupo	alternativoj	prononco
level	funkcias tiel ke ~	~のように動作する	works so that ~	grupo	alternativoj	prononco
level	funkcias tiel ke homoj dancas en granda rondo	人々が大きな円形で踊るような動きをする。	works so that people dance in a big circle	grupo	alternativoj	prononco
level	dancas en granda rondo kaj ene de tiu rondo	大きな円形で踊り、そしてその円の中で踊る	dances in a big circle and within that circle	grupo	alternativoj	prononco
level	homoj dancas kaj dancas aliaj homoj	人々は踊る そして他の人々が踊る そして他の人々が踊る	people dance and other people dance	grupo	alternativoj	prononco
level	tiuj dancantaj ene de la rondo	その円の中で踊る人たちが	those who dance within the circle	grupo	alternativoj	prononco
level	tiuj dancantoj elektas dancanton de la rondo	その踊る人たちが円の中で踊る人を選ぶ。	those who dance choose a dancer from the circle	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas ŝin aŭ lin	踊る人を選び、彼または彼女にキスをする。	chooses a dancer and kisses her or him	grupo	alternativoj	prononco
level	kisas ŝin aŭ lin tri-foje sur la vangoj	彼または彼女の頬に3回キスする。	kisses her or him three times on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas sur la vangoj	踊っている人を選び、頬にキスをする。	chooses a dancer and kisses on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton de la rondo kaj kisas	輪の中で踊る人を選び、キスをする	chooses a dancer from the circle and kisses	grupo	alternativoj	prononco
level	poste ili ŝanĝas lokon	その後、二人は席を入れ替わる	then they change places	grupo	alternativoj	prononco
level	kisas, kisanto, kisito, kisonto, kisoto	キスする、キスする人、キスされる人、キスする人、キスされる人。	kisses, a kissing person, a kissed person, a person who will kiss, a person who will be kissed	grupo	alternativoj	prononco
level	kaj la kisito iĝas kisonto	そしてキスをされた人がキスをする人に変わる	and the kissed becomes a person who will kiss	grupo	alternativoj	prononco
level	tiuj dancantoj elektas kaj poste ili ŝanĝas lokon	その踊る人たちが選択し、その後場所を入れ替えます。	those dancers choose and then they change places	grupo	alternativoj	prononco
level	la kisinto nun estas kisoto	キスした人が今度はキスされる人になる	the person who kissed is now a person who will be kissed	grupo	alternativoj	prononco
level	tre facile, ĉu ne?	とても簡単でしょう？	very easy, right?	grupo	alternativoj	prononco
level	nu, mi esperas ke estas ~	え、私は～であることを希望する	well, I hope it is ~	grupo	alternativoj	prononco
level	pli facile en la praktiko	実行にはもっと簡単	more easily in practice	grupo	alternativoj	prononco
level	esperas ke estas pli facile	もっと簡単であることを望む	hopes it's easier	grupo	alternativoj	prononco
level	estas pli facile en la praktiko	実行にはもっと簡単だ	it's easier in practice	grupo	alternativoj	prononco
level	mi provos iam	私はいつか試してみるつもりです	I will try sometime	grupo	alternativoj	prononco
level	sed unue la bieron!	でもまずはビールを	but first the beer!	grupo	alternativoj	prononco
level	mi provos iam, sed unue la bieron!	私はいつか試してみますが、まずはビールを飲んでください！	I'll try one day, but first the beer!	grupo	alternativoj	prononco
level	saĝa knabo	賢い少年	a smart boy	grupo	alternativoj	prononco
level	vi, kiu konas preskaŭ ĉiujn	あなた、ほとんどすべての人を知っている	you who know almost everyone	grupo	alternativoj	prononco
level	konas preskaŭ ĉiujn ĉi tie	ここにいるほとんどすべての人を知っている	knows almost everyone here	grupo	alternativoj	prononco
level	ĉu vi scias kiu estas la knabino	誰があの女の子かあなたは知ってるか？	do you know who the girl is?	grupo	alternativoj	prononco
level	la knabino kiu kunordigis	一緒に組織していた（イベントを進行していた）あの女の子。	the girl who coordinated	grupo	alternativoj	prononco
level	la knabino kiu kunordigis la ’gardanĝelojn’	守護天使(イベント)を進行していたあの少女。	the girl who coordinated the 'guardian angels'	grupo	alternativoj	prononco
level	vi verŝajne pensas pri Jesi	あなたは間違いなくJesiを思い浮かべる。	you are probably thinking of Jesi	grupo	alternativoj	prononco
level	jes, ĝuste!	はい、そうです	yes, that's right!	grupo	alternativoj	prononco
level	mi memoras ke mi aŭdis	私は私が聞いたことを覚えている	I remember that I heard	grupo	alternativoj	prononco
level	nun mi memoras ke ~	私は今〜していることを覚えている	now I remember that ~	grupo	alternativoj	prononco
level	memoras ke mi aŭdis ŝian nomon	私は彼女の名前を聞いたことを覚えている	remember that I heard her name	grupo	alternativoj	prononco
level	laŭ mi	私の考えでは	in my opinion	grupo	alternativoj	prononco
level	ŝi estas stranga persono	彼女は奇妙な人だ	she is a strange person	grupo	alternativoj	prononco
level	laŭ mi ŝi estas stranga persono	私の考えでは、彼女は奇妙な人だ	in my opinion she is a strange person	grupo	alternativoj	prononco
level	tute ne trinkas bieron	ビールを全く飲まない	doesn't drink beer at all	grupo	alternativoj	prononco
level	kaj ne manĝas viandon	そして肉を食べない	and does not eat meat	grupo	alternativoj	prononco
level	ŝajnas ke ~	~のように見える	it seems that ~	grupo	alternativoj	prononco
level	ŝia sola intereso estas ~	彼女の唯一の関心は～である	her only interest is ~	grupo	alternativoj	prononco
level	sola intereso estas Esperanto-agado	彼女の唯一の関心はエスペラント運動である	only interest is Esperanto activity	grupo	alternativoj	prononco
level	ŝajnas ke ŝia sola intereso estas Esperanto	彼女の唯一の関心はエスペラントであるように見える。	it seems that her only interest is Esperanto	grupo	alternativoj	prononco
level	sed ŝi estas tre bela	しかし、彼女はとても美しい	but she is very beautiful	grupo	alternativoj	prononco
level	estas tre bela kaj afabla	とても美しく、優しそうだ	is very beautiful and kind	grupo	alternativoj	prononco
level	tre bela kaj afabla laŭ mi	私の意見では、とても美しく優しい	very nice and kind in my opinion	grupo	alternativoj	prononco
level	eble vi pravas	おそらくあなたは正しいです	maybe you are right	grupo	alternativoj	prononco
level	eble vi pravas pri tio	それについてはおそらくあなたが正しいです	maybe you are right about that	grupo	alternativoj	prononco
level	preskaŭ neniam estas en la trinkejo	ほとんど居酒屋に行かない（行かない）	is almost never in the bar	grupo	alternativoj	prononco
level	ŝi preskaŭ neniam estas ~	彼女はほとんど～ではない	she is almost never ~	grupo	alternativoj	prononco
level	ne renkontas ŝin ofte	彼女によく会えない	don't meet her often	grupo	alternativoj	prononco
level	mi ne renkontas ofte	私はあまり会えない	I don't meet often	grupo	alternativoj	prononco
level	kaj do mi ne renkontas ŝin ofte	だから私は彼女によく会えない	and so I don't meet her often	grupo	alternativoj	prononco
level	fajfas pri tiaj homoj	そんな人たちに対して（嘲笑の）口笛を吹く	whistles about such people	grupo	alternativoj	prononco
level	fakte, mi tute fajfas	実は私は全く（嘲笑の）口笛を吹く。	in fact, I'm totally whistling	grupo	alternativoj	prononco
level	mi komprenas ~	私は～を理解している	I understand ~	grupo	alternativoj	prononco
level	tiel parolas vera trinkejestro	本物のバーテンダーはそんな風に言う	that's how a real bartender talks	grupo	alternativoj	prononco
level	prave. je via sano!	そうです、あなたの健康のために	rightly, so to your health!	grupo	alternativoj	prononco
level	je via sano! ho, bonega biero	あなたの健康のために ああ、とても良いビール	to your health! oh, great beer	grupo	alternativoj	prononco
level	kompreneble. estis ja mi kiu elektis ĝin	もちろん、それは私が選んだものだから	of course, I was the one who chose it	grupo	alternativoj	prononco
level	ĉu vi havas ideon?	あなたはアイデアがあるのか？	do you have any idea?	grupo	alternativoj	prononco
level	kie eblus trovi tiun strangan knabinon?	一体どこでそのような奇妙な女の子を見つけるのだろうか？	where would it be possible to find that strange girl?	grupo	alternativoj	prononco
level	trovi tiun strangan sed tre belan knabinon	その奇妙だがとても美しい女の子を見つける	to find that strange but very beautiful girl	grupo	alternativoj	prononco
level	ideo kie eblus trovi ~	~をどこで見つけられるかというアイデア	idea where it could be found ~	grupo	alternativoj	prononco
level	havas ideon kie eblus trovi ~	~をどこで見つけられるかアイデアを持っている	has an idea where it would be possible to find ~	grupo	alternativoj	prononco
level	tutcerte en la Gufujo	間違いなく、フクロウの家喫茶店（Gufujo）に。	definitely in the tea launge(Owlery)	grupo	alternativoj	prononco
level	tiaj homoj konstante sidas	そんな人はいつもそこに座っている	such people are constantly sitting	grupo	alternativoj	prononco
level	konstante sidas tie teumante	いつもそこにお茶を飲みながら座っている	is constantly sitting there drinking tea	grupo	alternativoj	prononco
level	kia teda vivo!	なんて退屈な人生なんだろう	what a tedious life!	grupo	alternativoj	prononco
level	Gufujo, estas trankvila ejo	フクロウの家茶房（Gufujo）、静かな場所である。	the tea launge(Owlery), is a quiet place	grupo	alternativoj	prononco
level	trankvila ejo kie eblas trinki teon	お茶が飲める静かな場所	a quiet place where you can drink tea	grupo	alternativoj	prononco
level	trinki teon, babili, aŭskulti trankvilan muzikon	お茶を飲みながらおしゃべりしたり、静かな音楽を聴いたり	drink tea, chat, listen to quiet music	grupo	alternativoj	prononco
level	aŭskulti trankvilan muzikon kaj simile	静かな音楽を聴いたり、そのようなことをする	listening to quiet music and the like	grupo	alternativoj	prononco
level	vi trovos ĝin fine de la koridoro	廊下の先でそれを見つけることができるだろう。	you will find it at the end of the corridor	grupo	alternativoj	prononco
level	fine de la koridoro ekster la trinkejo	居酒屋の外の廊下の端に	at the end of the corridor outside the bar	grupo	alternativoj	prononco
level	vi ne povas porti vian bieron	あなたはあなたのビールを持って行くことができません	you can't carry your beer	grupo	alternativoj	prononco
level	porti vian bieron tien	そこにあなたのビールを持って行く	take your beer there	grupo	alternativoj	prononco
level	sed vi ne povas porti vian bieron tien	しかし、あなたはあなたのビールをそこに持って行くことはできません。	but you can't take your beer there	grupo	alternativoj	prononco
level	vere estas ujo de gufoj!	まさにフクロウのための場所である!	it really is a place for owls!	grupo	alternativoj	prononco
level	al la dancejo unue	まずはダンスフロアへ	to the dance floor first	grupo	alternativoj	prononco
level	eble mi iru unue	たぶん私はまずダンスフロアに行かなきゃ	maybe I should go first	grupo	alternativoj	prononco
level	mi iru al la dancejo unue	私はまずダンスホールに行かなきゃ	let me go to the dance floor first	grupo	alternativoj	prononco
level	la venonta persono!	次の人!	next person!	grupo	alternativoj	prononco
level	kion vi volas kara?	あなたは何が欲しいですか？	what do you want dear	grupo	alternativoj	prononco
level	ĉu estas libera loko?	空席ですか？	is there a free place?	grupo	alternativoj	prononco
level	jes, certe	はい、間違いなく	yes, for sure	grupo	alternativoj	prononco
level	tre agrable ĉi tie	ここ、いい雰囲気ですね	very nice here	grupo	alternativoj	prononco
level	ĉi tie en la gufujo	ここフクロウの家喫茶店(gufujo)で	here in the tea launge(owlery)	grupo	alternativoj	prononco
level	mi bezonas iom da trankvilo	私は少し静けさが必要です	I need some tranquility	grupo	alternativoj	prononco
level	post tre streĉa tago	とてもストレスの多い日の後に	after a very stressful day	grupo	alternativoj	prononco
level	trankvilo post streĉa tago	ストレスの多い日の後の静けさ	tranquility after a stressful day	grupo	alternativoj	prononco
level	la etoso en gufujo	フクロウ小屋喫茶(gufujo)の雰囲気	the atmosphere in a tea launge(owlery)	grupo	alternativoj	prononco
level	~ estas tre bona kontrasto	~はとても良いコントラストである	~ is a very good contrast	grupo	alternativoj	prononco
level	kontrasto al la aliaj okazaĵoj	他のイベントとのコントラスト	contrast to the other events	grupo	alternativoj	prononco
level	la aliaj okazaĵoj dum IJK	青年大会(IJK)中の他のイベントとの対比	the other events during IJK	grupo	alternativoj	prononco
level	la etoso estas kontrasto al la aliaj okazaĵoj	雰囲気が他のイベントと対照的である	the atmosphere is a contrast to the other events	grupo	alternativoj	prononco
level	estas tre bona kontrasto, ĉu ne?	とても雰囲気が対照的ですよね？	it's a very good contrast, isn't it?	grupo	alternativoj	prononco
level	jes, mallaŭta muziko	はい、静かな音楽	yes, soft music	grupo	alternativoj	prononco
level	mallaŭta muziko, trankvila babilado	静かな音楽、穏やかな会話	soft music, quiet conversation	grupo	alternativoj	prononco
level	trankvila babilado kaj iu interesa teo	穏やかな会話といくつかの興味深いお茶。	quiet chat and some interesting tea	grupo	alternativoj	prononco
level	perfekte por rehavi fortojn	気力を回復するのに最適です	perfect for regaining strength	grupo	alternativoj	prononco
level	vi ŝajnas ege laca	あなたはとても疲れているように見える	you seem extremely tired	grupo	alternativoj	prononco
level	kion vi faris dum la tuta tago?	一日中、あなたは何をしましたか？	what did you do all day?	grupo	alternativoj	prononco
level	unue mi faris afiŝon	まず私は案内状を作りました	first I made a post	grupo	alternativoj	prononco
level	afiŝo por la morgaŭaj ekskursoj	明日のピクニックの案内状です。	post for tomorrow's excursions	grupo	alternativoj	prononco
level	mi faris afiŝon por ekskursoj	私はピクニックの案内を作りました	I made a post for excursions	grupo	alternativoj	prononco
level	cetere, ĉu vi iros?	ところで、あなたは行きますか？	by the way, are you going?	grupo	alternativoj	prononco
level	iros al ekskurso	ピクニックに行く	will go on an excursion	grupo	alternativoj	prononco
level	ĉu vi iros al iu ekskurso?	あなたはどんなピクニックに行きますか？	are you going on any excursion?	grupo	alternativoj	prononco
level	jes, al la granda akvofalo	はい、大きな滝に行く	yes, to the great waterfall	grupo	alternativoj	prononco
level	kaj poste al ekspozicio	そしてその後、展覧会へ	and then to an exhibition	grupo	alternativoj	prononco
level	ekspozicio pri moderna arto	現代美術についての展覧会	an exhibition on modern art	grupo	alternativoj	prononco
level	al akvofalo kaj poste al ekspozicio	滝へそして次に展覧会へ	to a waterfall and then to an exhibition	grupo	alternativoj	prononco
level	bona elekto	よい選択	a good choice	grupo	alternativoj	prononco
level	ankaŭ mi iros tien	私もそこに行きます	I will go there too	grupo	alternativoj	prononco
level	ĉiukaze, mi gvidis diskutrondon	とにかく私は討論会をリードしました	anyway, I led a discussion group	grupo	alternativoj	prononco
level	pendigi afiŝojn	案内を掛ける	to hang posters	grupo	alternativoj	prononco
