B.sw content.tsv
Level	Esperanto	sw	en-us	Grupo	Alternativoj	Pronoco
level	pri kiu vi parolas?	unamzungumzia nani?	who are you talking about?	grupo	alternativoj	prononco
level	pri vi	kuhusu wewe	about you	grupo	alternativoj	prononco
level	karesi, karesa nomo, karesnomo	kubembeleza, kubembeleza jina, jina la utani	to caress, caressing name, nickname	grupo	alternativoj	prononco
level	per -ĉjo aŭ -njo eblas krei karesnomojn en Esperanto	kwa -ĉjo au -njo, inawezekana kuunda lakabu kwa Kiesperanto	with -ĉjo or -njo, it is possible to create nicknames in Esperanto	grupo	alternativoj	prononco
level	ha, jes, mi iam legis pri tio	ah, ndio, niliwahi kusoma juu yake	ah, yes, I once read about it	grupo	alternativoj	prononco
level	kaj vi do estus Injo?	halafu ungekuwa Injo?	and then you would be Injo?	grupo	alternativoj	prononco
level	se vi volas iri tien	kama unataka kwenda huko	if you want go there	grupo	alternativoj	prononco
level	kioma horo estas nun?	sasa ni saa ngapi?	what time is it now?	grupo	alternativoj	prononco
level	jam estas kvin minutoj antaŭ la deka	tayari ni dakika tano kabla ya saa kumi	it's already five minutes to ten	grupo	alternativoj	prononco
level	kvin minutoj antaŭ la deka, aŭ naŭa kvindek kvin	dakika tano kabla ya kumi, au tisa hamsini na tano	five minutes before ten, or nine fifty-five	grupo	alternativoj	prononco
level	trafis aŭ maltrafis?	kugonga au kukosa?	hit or missed?	grupo	alternativoj	prononco
level	vi maltrafis la matenmanĝon	umekosa kifungua kinywa	you missed breakfast	grupo	alternativoj	prononco
level	o, fek!	oh, jamani!	oh, shit!	grupo	alternativoj	prononco
level	ĉu vi estas sata?	umeridhika?	are you satisfied ?	grupo	alternativoj	prononco
level	kaj mi kiu estas ege malsata	na mimi nina njaa sana	and I who am extremely hungry	grupo	alternativoj	prononco
level	se vi hastos	ikiwa una haraka	if you hurry	grupo	alternativoj	prononco
level	povas almenaŭ trafi la malfermon	inaweza angalau kugonga ufunguzi	can at least hit the opening	grupo	alternativoj	prononco
level	la malfermo de la kongreso	ufunguzi wa kongamano hilo	the opening of the congress	grupo	alternativoj	prononco
level	vi povas almenaŭ trafi la malfermon de la kongreso	unaweza angalau kugonga ufunguzi wa kongamano	you can at least hit the opening of the convention	grupo	alternativoj	prononco
level	kiam ĝi estos?	itakuwa lini?	when will it be?	grupo	alternativoj	prononco
level	je kvarono post la deka	saa kumi na robo	at a quarter past ten	grupo	alternativoj	prononco
level	ĝi daŭros horon	itadumu saa moja	it will last an hour	grupo	alternativoj	prononco
level	kaj je la dek dua eblos manĝi	na saa kumi na mbili itawezekana kula	and at twelve it will be possible to eat	grupo	alternativoj	prononco
level	bele mi antaŭĝojas	uzuri naisubiri kwa hamu	beautifully I'm looking forward to it	grupo	alternativoj	prononco
level	diru, kio okazas dum la malfermo?	niambie, nini kinatokea wakati wa ufunguzi?	tell me, what happens during the opening?	grupo	alternativoj	prononco
level	ĉu ĝi estas vizitinda entute?	inafaa kutembelea kabisa?	is it worth visiting at all?	grupo	alternativoj	prononco
level	laŭ mi jes	kwa maoni yangu ndio	in my opinion yes	grupo	alternativoj	prononco
level	kutime ĝi ne estas tre vigla	kwa kawaida sio changamfu sana	usually it is not very lively	grupo	alternativoj	prononco
level	sed por vi, kiel "novulo"	lakini kwako kama 'rookie'	but for you as a 'rookie'	grupo	alternativoj	prononco
level	povus esti interese ĉeesti ĝin	inaweza kuvutia kuhudhuria	it might be interesting to attend it	grupo	alternativoj	prononco
level	mi supozas ke ~	Nadhani hiyo ~	I guess that ~	grupo	alternativoj	prononco
level	la prezidanto de TEJO diros kelkajn vortojn	rais wa TEJO atasema machache	the president of TEJO will say a few words	grupo	alternativoj	prononco
level	la temon de la kongreso	mada ya kongamano	the theme of the congress	grupo	alternativoj	prononco
level	ŝajnas, verŝajne	inaonekana, pengine	it seems, probably	grupo	alternativoj	prononco
level	iu de LKK verŝajne prezentos la temon de la kongreso	mtu kutoka LKK labda atawasilisha mada ya congress	someone from LKK will probably present the topic of the congress	grupo	alternativoj	prononco
level	ĉiu IJK havas sian temon	kila IJK ina mandhari yake	each IJK has its theme	grupo	alternativoj	prononco
level	mi esperas ke estos iom da muziko ankaŭ	Natumai kutakuwa na muziki pia	I hope there will be some music as well	grupo	alternativoj	prononco
level	bone, kie ĝi okazos?	vizuri, itafanyika wapi?	well, where will it take place?	grupo	alternativoj	prononco
level	en la granda prelegejo	katika ukumbi mkubwa wa mihadhara	in the great lecture hall	grupo	alternativoj	prononco
level	kiel trovi tiun?	jinsi ya kupata hiyo?	how to find that?	grupo	alternativoj	prononco
level	kiam vi eliras tiun ĉi ejon	unapoondoka mahali hapa	when you leave this place	grupo	alternativoj	prononco
level	iru dekstren ĝis la fino de la konstruaĵo	kwenda kulia hadi mwisho wa jengo	go right to the end of the building	grupo	alternativoj	prononco
level	dum eble 100 metroj	labda kwa mita 100	for maybe 100 meters	grupo	alternativoj	prononco
level	dekstren denove, rekten dum eble 100 metroj	sawa tena, moja kwa moja kwa labda mita 100	right again, straight for maybe 100 meters	grupo	alternativoj	prononco
level	kaj estas flava domo	na kuna nyumba ya njano	and there is a yellow house	grupo	alternativoj	prononco
level	je la maldekstra flanko de la vojo	upande wa kushoto wa barabara	on the left side of the road	grupo	alternativoj	prononco
level	ŝildoj pri ĉiuj ejoj de IJK	ishara kuhusu tovuti zote za IJK	signs about all IJK sites	grupo	alternativoj	prononco
level	en ĝi, vi trovos ŝildojn pri ĉiuj ejoj de IJK	ndani yake, utapata ishara kuhusu tovuti zote za IJK	in it, you will find signs about all IJK sites	grupo	alternativoj	prononco
level	mi sendos mesaĝon per poŝtelefono	Nitatuma ujumbe kwa simu ya rununu	I will send a message by mobile phone	grupo	alternativoj	prononco
level	se mi ne trovos	nisipoipata	if I don't find it	grupo	alternativoj	prononco
level	ha, bona ideo, ĝis tie!	oh, wazo zuri, tuonane huko juu!	oh, good idea, see you up there!	grupo	alternativoj	prononco
level	en la prelegejo	katika ukumbi wa mihadhara	in the lecture hall	grupo	alternativoj	prononco
level	gardanĝeloj? ĉu vi ŝercas?	malaika walinzi? unatania?	guardian angels? are you kidding?	grupo	alternativoj	prononco
level	prezidanto de TEJO	rais wa TEJO	president of TEJO	grupo	alternativoj	prononco
level	fine mi deziras al vi ĉiuj amuzan semajnon	hatimaye nawatakia wiki njema nyote	finally I wish you all a fun week	grupo	alternativoj	prononco
level	laŭ la lastaj informoj	kulingana na habari za hivi punde	according to the latest information	grupo	alternativoj	prononco
level	ni estas 423 ĉi tie de 38 landoj	tuko 423 hapa kutoka nchi 38	we are 423 here from 38 countries	grupo	alternativoj	prononco
level	mi deziras fruktodonan kaj amuzegan IJK-semajnon	Nakutakia wiki njema ya IJK yenye matunda na yenye furaha	I wish you a fruitful and great fun IJK week	grupo	alternativoj	prononco
level	koran bonvenon nome de la TEJO-estraro	karibu sana, kwa niaba ya bodi ya TEJO	a warm welcome, on behalf of the TEJO board	grupo	alternativoj	prononco
level	post granda aplaŭdo	baada ya raundi kubwa ya makofi	after a big round of applause	grupo	alternativoj	prononco
level	ĉu vi sukcesis resti veka?	ulifanikiwa kukaa macho?	did you manage to stay awake?	grupo	alternativoj	prononco
level	jes, ĉefe pro mia malsato	ndio, haswa kwa sababu ya njaa yangu	yes, mainly because of my hunger	grupo	alternativoj	prononco
level	ne, mi ŝercas, estis interese aŭdi	hapana, natania. ilikuwa ya kuvutia kusikia	no, I'm kidding. it was interesting to hear	grupo	alternativoj	prononco
level	estis interese aŭdi iom pri la agado	ilipendeza kusikia kidogo kuhusu shughuli hiyo	was interesting to hear a little about the activity	grupo	alternativoj	prononco
level	aŭdi pri la agado kaj strukturo de la movado	kusikia kuhusu shughuli na muundo wa harakati	to hear about the activity and structure of the movement	grupo	alternativoj	prononco
level	TEJO-kunsido interesos vin	kipindi cha TEJO kitakuvutia	a TEJO session will interest you	grupo	alternativoj	prononco
level	eble iu el la TEJO-kunsidoj povas interesi vin	labda baadhi ya vipindi vya TEJO vinaweza kukuvutia	maybe some of the TEJO sessions may be interesting to you	grupo	alternativoj	prononco
level	jes eble	ndio labda	yes maybe	grupo	alternativoj	prononco
level	mi provos	nitajaribu	I will try	grupo	alternativoj	prononco
level	provos ĉeesti	atajaribu kuhudhuria	will try to attend	grupo	alternativoj	prononco
level	mi provos ĉeesti	Nitajaribu kuhudhuria	I will try to attend	grupo	alternativoj	prononco
level	ĉeesti unu	kuhudhuria moja	to attend one	grupo	alternativoj	prononco
level	ĉeesti por vidi	hudhuria kuona	attend to see	grupo	alternativoj	prononco
level	iun tagon	siku moja (siku moja)	one day (someday)	grupo	alternativoj	prononco
level	mi provos iun tagon	Nitajaribu siku moja	I will try one day	grupo	alternativoj	prononco
level	iun tagon ĉeesti	siku moja kuhudhuria	one day to attend	grupo	alternativoj	prononco
level	ĉeesti iun tagon por vidi	kuhudhuria siku moja kuona	attend someday to see	grupo	alternativoj	prononco
level	mi provos iun tagon ĉeesti unu por vidi	Nitajaribu siku moja kuhudhuria moja ili kuona	I will try one day to attend one to see	grupo	alternativoj	prononco
level	kio estas tio?	hiyo ni nini?	what is that?	grupo	alternativoj	prononco
level	kio estas tio pri ~	what is that about ~	what is that about ~	grupo	alternativoj	prononco
level	gard-anĝelo	malaika mlinzi	a guard angel	grupo	alternativoj	prononco
level	tio pri "gardanĝelo"	kuhusu &quot;malaika mlinzi&quot;	that about "guard angel"	grupo	alternativoj	prononco
level	sed kio estas	lakini ni nini	but what is	grupo	alternativoj	prononco
level	sed kio estas tio pri "gardanĝelo"?	lakini hiyo ni nini kuhusu &quot;malaika mlinzi&quot;?	but what is that about a "guardian angel"?	grupo	alternativoj	prononco
level	ĉu ŝerco?	mzaha?	a joke?	grupo	alternativoj	prononco
level	ĉu malbona ŝerco?	utani mbaya?	a bad joke?	grupo	alternativoj	prononco
level	malbona ŝerco	utani mbaya	bad joke	grupo	alternativoj	prononco
level	iu ŝerco	utani fulani	some joke	grupo	alternativoj	prononco
level	iu malbona ŝerco	utani mbaya	some bad joke	grupo	alternativoj	prononco
level	ĉu iu malbona ŝerco?	(huo ni) utani mbaya?	(is that) some bad joke?	grupo	alternativoj	prononco
level	mi ŝercas	ninatania	I'm joking	grupo	alternativoj	prononco
level	ne, mi ŝercas	hapana, natania	no, I'm kidding	grupo	alternativoj	prononco
level	estis interese aŭdi	ilikuwa ya kuvutia kusikia	it was interesting to hear	grupo	alternativoj	prononco
level	kiel kontakti ~	jinsi ya kuwasiliana ~	how to contact ~	grupo	alternativoj	prononco
level	kaj kiel kontakti tiujn anĝelojn?	na jinsi ya kuwasiliana na malaika hao?	and how to contact those angels?	grupo	alternativoj	prononco
level	per iu IJK-preĝo eble	na maombi ya IJK labda	with some IJK prayer maybe	grupo	alternativoj	prononco
level	provu! se ne funkcias vi povas iri al ~	jaribu! ikiwa haifanyi kazi unaweza kwenda kwa ~	try it! if it doesn't work you can go to ~	grupo	alternativoj	prononco
level	vi povas iri al la ĉambro "La ĉielo" post la tagmanĝo	unaweza kwenda kwenye chumba &quot;Anga&quot; baada ya chakula cha mchana	you can go to the room "The sky" after lunch	grupo	alternativoj	prononco
level	bonege, unue manĝo, poste ĉielen	kubwa, chakula cha kwanza, kisha mbinguni	great, first food, then heaven	grupo	alternativoj	prononco
level	unue manĝo, poste ĉielen al la anĝelinoj	kwanza chakula, kisha mbinguni kwa malaika	first food, then in the sky to the angels	grupo	alternativoj	prononco
level	maltro da manĝo	#KUMBUKUMBU!	#REF!	grupo	alternativoj	prononco
level	post iom maltro da manĝo	baada ya chakula kidogo kidogo	after a little less food	grupo	alternativoj	prononco
level	Kabe iras al la ĉambro "La ĉielo"	Kabe huenda kwenye chumba &quot;anga&quot;	Kabe goes to the room "the sky"	grupo	alternativoj	prononco
level	saluton. ĉu estas via unua IJK?	habari, ni IJK yako ya kwanza?	hello, is it your first IJK?	grupo	alternativoj	prononco
level	bone. mi tre ĝojas. mi estas Jesi	sawa. Nimefurahi sana. Mimi ni Jesi	ok. I am very glad. I'm Jesi	grupo	alternativoj	prononco
level	kaj tiu ĉi estas jam mia sesa IJK	na hii tayari ni IJK yangu ya sita	and this is already my sixth IJK	grupo	alternativoj	prononco
level	jen estas papero kun kelkaj demandoj	hapa kuna karatasi yenye maswali kadhaa	here is a paper with some questions	grupo	alternativoj	prononco
level	papero kun demandoj kaj taskoj	karatasi yenye maswali na kazi	paper with questions and tasks	grupo	alternativoj	prononco
level	kelkaj demandoj kaj taskoj rilate al la kongreso	baadhi ya maswali na kazi zinazohusiana na bunge	some questions and tasks related to the congress	grupo	alternativoj	prononco
level	vi provu solvi ilin	unajaribu kuyatatua	you try to solve them	grupo	alternativoj	prononco
level	mi proponas ke vi provu solvi ilin	Ninapendekeza ujaribu kuyatatua	I suggest you try to solve them	grupo	alternativoj	prononco
level	kun Ana de Pollando, Boris de Germanio kaj Nacuko de Japanio	pamoja na Ana kutoka Poland, Boris kutoka Ujerumani na Natsuko kutoka Japani	with Ana from Poland, Boris from Germany and Natsuko from Japan	grupo	alternativoj	prononco
level	nur voku min se vi bezonos helpon	nipigie tu ikiwa unahitaji msaada	just call me if you need help	grupo	alternativoj	prononco
level	poste en la libroservo	baadaye katika huduma ya kitabu	later in the book service	grupo	alternativoj	prononco
level	kiel do estis en la ĉielo?	kwa hivyo ilikuwaje mbinguni?	so how was it in heaven?	grupo	alternativoj	prononco
level	mi fakte renkontis veran anĝelinon!	Kwa kweli nilikutana na malaika wa kweli!	I actually met a real angel!	grupo	alternativoj	prononco
level	ĉielece, mi pensas ke mi fakte renkontis veran anĝelinon!	mbinguni, nadhani nilikutana na malaika wa kweli!	heavenly, I think I actually met a real angel!	grupo	alternativoj	prononco
level	mirinde bela kaj afabla ŝi estis	alikuwa mrembo na mkarimu ajabu	she was amazingly beautiful and kind	grupo	alternativoj	prononco
level	ho, Dio mia! kaj kio estas ŝia nomo?	Mungu wangu! na jina lake ni nani?	oh my god! and what is her name?	grupo	alternativoj	prononco
level	aj, mi jam forgesis!	oh, tayari nimesahau!	oh, I already forgot!	grupo	alternativoj	prononco
level	pli kaj pli ebriiĝas	zaidi na zaidi analewa	more and more gets drunk	grupo	alternativoj	prononco
level	en la trinkejo, Kabe pli kaj pli ebriiĝas	katika baa, Kabe analewa zaidi na zaidi	in the bar, Kabe gets more and more drunk	grupo	alternativoj	prononco
level	ĉu ankaŭ la trinkejestro?	ni mhudumu wa baa pia?	is the bartender too?	grupo	alternativoj	prononco
level	unu bieron mi petas	bia moja tafadhali	one beer please	grupo	alternativoj	prononco
level	ĝi kostas 1 eŭron	inagharimu euro 1	it costs 1 euro	grupo	alternativoj	prononco
level	ĉu vi ŝatus ankaŭ ion alian?	ungependa kitu kingine pia?	would you like something else too?	grupo	alternativoj	prononco
level	ne dankon, biero sufiĉas por mi	hapana asante, bia inanitosha	no thanks, beer is enough for me	grupo	alternativoj	prononco
level	ĉu vere? kio pri vodko, labambo kaj inoj?	kweli? vipi kuhusu vodka, labamba na wanawake?	really? what about vodka, labamba and females?	grupo	alternativoj	prononco
level	nu, kial ne	vizuri, kwa nini sivyo	well, why not	grupo	alternativoj	prononco
level	laŭdire ĝi estas amuza	inasemekana ni furaha	it is said to be fun	grupo	alternativoj	prononco
level	mi ankoraŭ ne dancis labambon, sed laŭdire ĝi estas amuza	Bado sijacheza labamba, lakini naambiwa inafurahisha	I haven't danced the labamba yet, but I'm told it's fun	grupo	alternativoj	prononco
level	dum la kantaĵo "La Bamba" homoj dancas	wakati wa wimbo &quot;La Bamba&quot; watu wanacheza	during the song "La Bamba" people dance	grupo	alternativoj	prononco
level	homoj dancas en granda rondo	watu wanacheza kwenye duara kubwa	people dance in a big circle	grupo	alternativoj	prononco
level	kaj ene de tiu rondo dancas aliaj homoj	na ndani ya duara hilo watu wengine wanacheza	and within that circle other people dance	grupo	alternativoj	prononco
level	funkcias tiel ke ~	inafanya kazi ili ~	works so that ~	grupo	alternativoj	prononco
level	funkcias tiel ke homoj dancas en granda rondo	hufanya kazi ili watu wacheze kwenye duara kubwa	works so that people dance in a big circle	grupo	alternativoj	prononco
level	dancas en granda rondo kaj ene de tiu rondo	hucheza kwenye duara kubwa na ndani ya duara hilo	dances in a big circle and within that circle	grupo	alternativoj	prononco
level	homoj dancas kaj dancas aliaj homoj	watu hucheza na watu wengine hucheza	people dance and other people dance	grupo	alternativoj	prononco
level	tiuj dancantaj ene de la rondo	wale wanaocheza ndani ya duara	those who dance within the circle	grupo	alternativoj	prononco
level	tiuj dancantoj elektas dancanton de la rondo	wale wanaocheza huchagua mchezaji kutoka kwenye duara	those who dance choose a dancer from the circle	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas ŝin aŭ lin	huchagua mchezaji na kumbusu	chooses a dancer and kisses her or him	grupo	alternativoj	prononco
level	kisas ŝin aŭ lin tri-foje sur la vangoj	kumbusu mara tatu kwenye mashavu	kisses her or him three times on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton kaj kisas sur la vangoj	huchagua mchezaji na kumbusu kwenye mashavu	chooses a dancer and kisses on the cheeks	grupo	alternativoj	prononco
level	elektas dancanton de la rondo kaj kisas	huchagua mchezaji kutoka kwenye duara na kumbusu	chooses a dancer from the circle and kisses	grupo	alternativoj	prononco
level	poste ili ŝanĝas lokon	kisha wanabadilisha mahali	then they change places	grupo	alternativoj	prononco
level	kisas, kisanto, kisito, kisonto, kisoto	busu, mtu anayebusu, mtu aliyebusu, mtu ambaye atabusu, mtu ambaye atabusu	kisses, a kissing person, a kissed person, a person who will kiss, a person who will be kissed	grupo	alternativoj	prononco
level	kaj la kisito iĝas kisonto	na aliyembusu anakuwa mtu ambaye atabusu	and the kissed becomes a person who will kiss	grupo	alternativoj	prononco
level	tiuj dancantoj elektas kaj poste ili ŝanĝas lokon	wachezaji hao huchagua halafu wanabadilisha maeneo	those dancers choose and then they change places	grupo	alternativoj	prononco
level	la kisinto nun estas kisoto	aliyebusu sasa ni mtu ambaye atapigwa busu	the person who kissed is now a person who will be kissed	grupo	alternativoj	prononco
level	tre facile, ĉu ne?	rahisi sana, sawa?	very easy, right?	grupo	alternativoj	prononco
level	nu, mi esperas ke estas ~	vizuri, natumaini it is ~	well, I hope it is ~	grupo	alternativoj	prononco
level	pli facile en la praktiko	kwa urahisi zaidi katika mazoezi	more easily in practice	grupo	alternativoj	prononco
level	esperas ke estas pli facile	matumaini ni rahisi	hopes it's easier	grupo	alternativoj	prononco
level	estas pli facile en la praktiko	ni rahisi katika mazoezi	it's easier in practice	grupo	alternativoj	prononco
level	mi provos iam	Nitajaribu wakati fulani	I will try sometime	grupo	alternativoj	prononco
level	sed unue la bieron!	lakini kwanza bia!	but first the beer!	grupo	alternativoj	prononco
level	mi provos iam, sed unue la bieron!	Nitajaribu siku moja, lakini kwanza bia!	I'll try one day, but first the beer!	grupo	alternativoj	prononco
level	saĝa knabo	kijana mwenye akili	a smart boy	grupo	alternativoj	prononco
level	vi, kiu konas preskaŭ ĉiujn	wewe ambaye unajua karibu kila mtu	you who know almost everyone	grupo	alternativoj	prononco
level	konas preskaŭ ĉiujn ĉi tie	anajua karibu kila mtu hapa	knows almost everyone here	grupo	alternativoj	prononco
level	ĉu vi scias kiu estas la knabino	unajua msichana ni nani?	do you know who the girl is?	grupo	alternativoj	prononco
level	la knabino kiu kunordigis	msichana aliyeratibu	the girl who coordinated	grupo	alternativoj	prononco
level	la knabino kiu kunordigis la ’gardanĝelojn’	msichana ambaye aliratibu 'malaika walinzi'	the girl who coordinated the 'guardian angels'	grupo	alternativoj	prononco
level	vi verŝajne pensas pri Jesi	pengine unamfikiria Jesi	you are probably thinking of Jesi	grupo	alternativoj	prononco
level	jes, ĝuste!	ndiyo hiyo ni sahihi!	yes, that's right!	grupo	alternativoj	prononco
level	mi memoras ke mi aŭdis	Nakumbuka nilisikia	I remember that I heard	grupo	alternativoj	prononco
level	nun mi memoras ke ~	sasa nakumbuka kwamba ~	now I remember that ~	grupo	alternativoj	prononco
level	memoras ke mi aŭdis ŝian nomon	kumbuka nilisikia jina lake	remember that I heard her name	grupo	alternativoj	prononco
level	laŭ mi	kwa maoni yangu	in my opinion	grupo	alternativoj	prononco
level	ŝi estas stranga persono	yeye ni mtu wa ajabu	she is a strange person	grupo	alternativoj	prononco
level	laŭ mi ŝi estas stranga persono	kwa maoni yangu yeye ni mtu wa ajabu	in my opinion she is a strange person	grupo	alternativoj	prononco
level	tute ne trinkas bieron	hanywi bia kabisa	doesn't drink beer at all	grupo	alternativoj	prononco
level	kaj ne manĝas viandon	na asile nyama	and does not eat meat	grupo	alternativoj	prononco
level	ŝajnas ke ~	inaonekana kwamba ~	it seems that ~	grupo	alternativoj	prononco
level	ŝia sola intereso estas ~	her only interest is ~	her only interest is ~	grupo	alternativoj	prononco
level	sola intereso estas Esperanto-agado	maslahi pekee ni shughuli za Kiesperanto	only interest is Esperanto activity	grupo	alternativoj	prononco
level	ŝajnas ke ŝia sola intereso estas Esperanto	inaonekana kwamba maslahi yake pekee ni Kiesperanto	it seems that her only interest is Esperanto	grupo	alternativoj	prononco
level	sed ŝi estas tre bela	lakini yeye ni mrembo sana	but she is very beautiful	grupo	alternativoj	prononco
level	estas tre bela kaj afabla	ni mrembo sana na mkarimu	is very beautiful and kind	grupo	alternativoj	prononco
level	tre bela kaj afabla laŭ mi	nzuri sana na fadhili kwa maoni yangu	very nice and kind in my opinion	grupo	alternativoj	prononco
level	eble vi pravas	labda uko sahihi	maybe you are right	grupo	alternativoj	prononco
level	eble vi pravas pri tio	labda uko sahihi kuhusu hilo	maybe you are right about that	grupo	alternativoj	prononco
level	preskaŭ neniam estas en la trinkejo	karibu haipo kwenye baa	is almost never in the bar	grupo	alternativoj	prononco
level	ŝi preskaŭ neniam estas ~	she is almost never ~	she is almost never ~	grupo	alternativoj	prononco
level	ne renkontas ŝin ofte	usionane naye mara kwa mara	don't meet her often	grupo	alternativoj	prononco
level	mi ne renkontas ofte	Sijakutana mara kwa mara	I don't meet often	grupo	alternativoj	prononco
level	kaj do mi ne renkontas ŝin ofte	na kwa hivyo sikukutana naye mara kwa mara	and so I don't meet her often	grupo	alternativoj	prononco
level	fajfas pri tiaj homoj	filimbi juu ya watu kama hao	whistles about such people	grupo	alternativoj	prononco
level	fakte, mi tute fajfas	kwa kweli, ninapiga miluzi kabisa	in fact, I'm totally whistling	grupo	alternativoj	prononco
level	mi komprenas ~	Ninaelewa ~	I understand ~	grupo	alternativoj	prononco
level	tiel parolas vera trinkejestro	ndivyo mhudumu wa baa anazungumza	that's how a real bartender talks	grupo	alternativoj	prononco
level	prave. je via sano!	sawa, hivyo kwa afya yako!	rightly, so to your health!	grupo	alternativoj	prononco
level	je via sano! ho, bonega biero	kwa afya yako! oh, bia kubwa	to your health! oh, great beer	grupo	alternativoj	prononco
level	kompreneble. estis ja mi kiu elektis ĝin	bila shaka, mimi ndiye niliyeichagua	of course, I was the one who chose it	grupo	alternativoj	prononco
level	ĉu vi havas ideon?	una wazo lolote?	do you have any idea?	grupo	alternativoj	prononco
level	kie eblus trovi tiun strangan knabinon?	ni wapi ingewezekana kumpata msichana huyo wa ajabu?	where would it be possible to find that strange girl?	grupo	alternativoj	prononco
level	trovi tiun strangan sed tre belan knabinon	kumpata msichana huyo wa ajabu lakini mrembo sana	to find that strange but very beautiful girl	grupo	alternativoj	prononco
level	ideo kie eblus trovi ~	wazo ambapo inaweza kupatikana ~	idea where it could be found ~	grupo	alternativoj	prononco
level	havas ideon kie eblus trovi ~	ina wazo ambapo ingewezekana kupata ~	has an idea where it would be possible to find ~	grupo	alternativoj	prononco
level	tutcerte en la Gufujo	hakika kwenye launge la chai (Owlery)	definitely in the tea launge(Owlery)	grupo	alternativoj	prononco
level	tiaj homoj konstante sidas	watu kama hao wanakaa kila wakati	such people are constantly sitting	grupo	alternativoj	prononco
level	konstante sidas tie teumante	anakaa kila mara akinywa chai	is constantly sitting there drinking tea	grupo	alternativoj	prononco
level	kia teda vivo!	maisha ya kuchosha!	what a tedious life!	grupo	alternativoj	prononco
level	Gufujo, estas trankvila ejo	launge ya chai(Owlery), ni mahali tulivu	the tea launge(Owlery), is a quiet place	grupo	alternativoj	prononco
level	trankvila ejo kie eblas trinki teon	mahali pa utulivu ambapo unaweza kunywa chai	a quiet place where you can drink tea	grupo	alternativoj	prononco
level	trinki teon, babili, aŭskulti trankvilan muzikon	kunywa chai, kuzungumza, kusikiliza muziki utulivu	drink tea, chat, listen to quiet music	grupo	alternativoj	prononco
level	aŭskulti trankvilan muzikon kaj simile	kusikiliza muziki wa utulivu na kadhalika	listening to quiet music and the like	grupo	alternativoj	prononco
level	vi trovos ĝin fine de la koridoro	utaipata mwisho wa korido	you will find it at the end of the corridor	grupo	alternativoj	prononco
level	fine de la koridoro ekster la trinkejo	mwishoni mwa ukanda nje ya baa	at the end of the corridor outside the bar	grupo	alternativoj	prononco
level	vi ne povas porti vian bieron	huwezi kubeba bia yako	you can't carry your beer	grupo	alternativoj	prononco
level	porti vian bieron tien	peleka bia yako huko	take your beer there	grupo	alternativoj	prononco
level	sed vi ne povas porti vian bieron tien	lakini huwezi kuchukua bia yako huko	but you can't take your beer there	grupo	alternativoj	prononco
level	vere estas ujo de gufoj!	kweli ni mahali pa bundi!	it really is a place for owls!	grupo	alternativoj	prononco
level	al la dancejo unue	kwa sakafu ya ngoma kwanza	to the dance floor first	grupo	alternativoj	prononco
level	eble mi iru unue	labda nitangulie	maybe I should go first	grupo	alternativoj	prononco
level	mi iru al la dancejo unue	ngoja niende kwenye ukumbi wa ngoma kwanza	let me go to the dance floor first	grupo	alternativoj	prononco
level	la venonta persono!	mtu mwingine!	next person!	grupo	alternativoj	prononco
level	kion vi volas kara?	unataka nini mpendwa	what do you want dear	grupo	alternativoj	prononco
level	ĉu estas libera loko?	kuna mahali pa bure?	is there a free place?	grupo	alternativoj	prononco
level	jes, certe	ndio, kwa hakika	yes, for sure	grupo	alternativoj	prononco
level	tre agrable ĉi tie	nzuri sana hapa	very nice here	grupo	alternativoj	prononco
level	ĉi tie en la gufujo	hapa kwenye launge la chai (owlery)	here in the tea launge(owlery)	grupo	alternativoj	prononco
level	mi bezonas iom da trankvilo	Nahitaji utulivu	I need some tranquility	grupo	alternativoj	prononco
level	post tre streĉa tago	baada ya siku yenye mkazo sana	after a very stressful day	grupo	alternativoj	prononco
level	trankvilo post streĉa tago	utulivu baada ya siku yenye mkazo	tranquility after a stressful day	grupo	alternativoj	prononco
level	la etoso en gufujo	anga katika launge ya chai (owlery)	the atmosphere in a tea launge(owlery)	grupo	alternativoj	prononco
level	~ estas tre bona kontrasto	~ ni tofauti nzuri sana	~ is a very good contrast	grupo	alternativoj	prononco
level	kontrasto al la aliaj okazaĵoj	tofauti na matukio mengine	contrast to the other events	grupo	alternativoj	prononco
level	la aliaj okazaĵoj dum IJK	matukio mengine wakati wa IJK	the other events during IJK	grupo	alternativoj	prononco
level	la etoso estas kontrasto al la aliaj okazaĵoj	anga ni tofauti na matukio mengine	the atmosphere is a contrast to the other events	grupo	alternativoj	prononco
level	estas tre bona kontrasto, ĉu ne?	ni tofauti nzuri sana, sivyo?	it's a very good contrast, isn't it?	grupo	alternativoj	prononco
level	jes, mallaŭta muziko	ndio, muziki laini	yes, soft music	grupo	alternativoj	prononco
level	mallaŭta muziko, trankvila babilado	muziki laini, mazungumzo ya utulivu	soft music, quiet conversation	grupo	alternativoj	prononco
level	trankvila babilado kaj iu interesa teo	mazungumzo ya utulivu na chai ya kuvutia	quiet chat and some interesting tea	grupo	alternativoj	prononco
level	perfekte por rehavi fortojn	kamili kwa kurejesha nguvu	perfect for regaining strength	grupo	alternativoj	prononco
