C.lt content.tsv
Level	Esperanto	lt	en-us	Grupo	Alternativoj	Pronoco
level	lardo	šoninė	a bacon	grupo	alternativoj	prononco
level	etiketo	etiketas, etiketė, etiketė, elgesio kodeksas	an etiquette, a label, a tag, code of conduct	grupo	alternativoj	prononco
level	ladskatolo	skardinė skardinė	a tin can	grupo	alternativoj	prononco
level	identa	identiški	identical	grupo	alternativoj	prononco
level	skui	kratyti	to shake	grupo	alternativoj	prononco
level	lavomaŝino	skalbyklė, skalbimo mašina	a washer, a washing machine	grupo	alternativoj	prononco
level	geamikoj	draugai (vyrai ir moterys)	friends (male and female)	grupo	alternativoj	prononco
level	gelernantoj	studentai (vyrai ir moterys)	students (male and female)	grupo	alternativoj	prononco
level	gravulo	svarbus asmuo	an important person	grupo	alternativoj	prononco
level	dediĉi	atsidėti, atsiduoti	to dedicate, to devote	grupo	alternativoj	prononco
level	geknaboj	berniukai ir mergaitės	boys and girls	grupo	alternativoj	prononco
level	havinda	verta turėti	worth having	grupo	alternativoj	prononco
level	hommulto	žmonių, masės žmonių	people, mass people	grupo	alternativoj	prononco
level	admiri	Grožėtis	to admire	grupo	alternativoj	prononco
level	magneto	magnetas	a magnet	grupo	alternativoj	prononco
level	industriisto	pramonininkas	an industriallist	grupo	alternativoj	prononco
level	delfeno	delfinas	a dolphin	grupo	alternativoj	prononco
level	manĝobastonetoj	lazdelės	chopsticks	grupo	alternativoj	prononco
level	ekstrema	ekstremalus	extreme	grupo	alternativoj	prononco
level	eksedziĝo	skyrybos (vyras)	divorce (male)	grupo	alternativoj	prononco
level	sklavo	vergas	a slave	grupo	alternativoj	prononco
level	mamzono	liemenėlė, liemenėlė	a bra, a brassiere	grupo	alternativoj	prononco
level	koncentri	Susikoncentruoti	to concentrate	grupo	alternativoj	prononco
level	iro	kelias	a way to go	grupo	alternativoj	prononco
level	manĝoskatolo	priešpiečių dėžutė	a lunch box	grupo	alternativoj	prononco
level	faco	veidas, paviršius	a face, a surface	grupo	alternativoj	prononco
level	eksedziĝinta	išsiskyręs (vyras)	divorced (male)	grupo	alternativoj	prononco
level	manpremo	rankos paspaudimas	a handshake	grupo	alternativoj	prononco
level	karulo	mylimas žmogus	a beloved person	grupo	alternativoj	prononco
level	komponi	sukurti	to compose	grupo	alternativoj	prononco
level	generalo	generolas	a general	grupo	alternativoj	prononco
level	eksedziniĝinta	išsiskyręs (moteris)	divorced (female)	grupo	alternativoj	prononco
level	klubano	klubo narys	a club member	grupo	alternativoj	prononco
level	riski	rizikuoti, rizikuoti	to risk, to venture	grupo	alternativoj	prononco
level	mevo	žuvėdra, žuvėdra	a gull, a sea gull	grupo	alternativoj	prononco
level	agento	agentas	an agent	grupo	alternativoj	prononco
level	kunmanĝi	valgyti kartu	to eat together	grupo	alternativoj	prononco
level	banano	bananas	a banana	grupo	alternativoj	prononco
level	barko	barkas, mažas laivas	a barque, a small ship	grupo	alternativoj	prononco
level	kunulino	kalinė moteris	a female inmate	grupo	alternativoj	prononco
level	montaro	kalnų grandinė	a mountain range	grupo	alternativoj	prononco
level	bopatro	uošvis	a father-in-law	grupo	alternativoj	prononco
level	artiko	jungtis, vyriai, šarnyrai	a joint, hinge, articulation	grupo	alternativoj	prononco
level	mortinto	miręs asmuo	a deceased person	grupo	alternativoj	prononco
level	lampeto	maža lemputė	a small lamp	grupo	alternativoj	prononco
level	fundamento	pamatas, pamatas	foundation, a foundation	grupo	alternativoj	prononco
level	libertempo	Laisvalaikis	free time	grupo	alternativoj	prononco
level	muziknoto	muzikinė nata	a musical note	grupo	alternativoj	prononco
level	intelekto	intelektas, protas	intellect, mind	grupo	alternativoj	prononco
level	alterni	kaitalioti	to alternate	grupo	alternativoj	prononco
level	majesta	didingas	majestic	grupo	alternativoj	prononco
level	lumigi	padaryti šviesą	to make light	grupo	alternativoj	prononco
level	malbela	bjaurus	ugly	grupo	alternativoj	prononco
level	nudelo	makaroną	a noodle	grupo	alternativoj	prononco
level	imposto	mokesčių	tax	grupo	alternativoj	prononco
level	citi	cituoti, cituoti	to quote, to cite	grupo	alternativoj	prononco
level	malbono	blogybė	badness	grupo	alternativoj	prononco
level	manipuli	manipuliuoti, tvarkyti, valdyti	to manipulate, to handle, to manage	grupo	alternativoj	prononco
level	malfeliĉo	nelaimė	an unhappiness	grupo	alternativoj	prononco
level	malforte	silpnai	weakly	grupo	alternativoj	prononco
level	akso	ašis	an axis	grupo	alternativoj	prononco
level	praa	priešistorinis, labai senas, atokus	prehistorical, very old, remote	grupo	alternativoj	prononco
level	mallaŭte	žemu balsu	in low voice	grupo	alternativoj	prononco
level	periodaĵo	periodinis leidinys	a periodical	grupo	alternativoj	prononco
level	groto	grota, urvas, duobė	a grotto, a cave, a pothole	grupo	alternativoj	prononco
level	praavo	puikus prosenelis (nuotolinis)	a great great grandfather (remote)	grupo	alternativoj	prononco
level	profesio	profesija	a profession	grupo	alternativoj	prononco
level	mallumo	tamsa	darkness	grupo	alternativoj	prononco
level	posteno	poziciją	a position	grupo	alternativoj	prononco
level	ironio	ironija	an irony	grupo	alternativoj	prononco
level	malmultekosta	pigu	cheap	grupo	alternativoj	prononco
level	fiziko	fizika	physics	grupo	alternativoj	prononco
level	malproksime	toli	far away	grupo	alternativoj	prononco
level	malsaĝa	kvailas	silly	grupo	alternativoj	prononco
level	poŝtelefono	Mobilusis telefonas	a mobile phone	grupo	alternativoj	prononco
level	praarbaro	pirmykštis miškas	a primeval forest	grupo	alternativoj	prononco
level	poŝtoficejo	paštas	a post office	grupo	alternativoj	prononco
level	malsukcesa	nesėkmingas, nesėkmingas	unsuccessful, failing	grupo	alternativoj	prononco
level	plekti	pinti, pinti, vyti, vainikuoti	to braid, to plait, to twine, to wreathe	grupo	alternativoj	prononco
level	rumano	rumunas	a Romanian person	grupo	alternativoj	prononco
level	elasta	elastinga	elastic	grupo	alternativoj	prononco
level	manĝegi	daug valgyti	to eat much	grupo	alternativoj	prononco
level	mortigo	žmogžudystė (=murdo)	a murder (=murdo)	grupo	alternativoj	prononco
level	oblikva	įstrižas, nuožulnus, įstrižas	oblique, slanting, askew	grupo	alternativoj	prononco
level	verando	veranda, veranda	a veranda, a porch	grupo	alternativoj	prononco
level	rabi	plėšti	to rob	grupo	alternativoj	prononco
level	retletero	Elektroninis laiškas	an email	grupo	alternativoj	prononco
level	orienti	orientuotis	to orientate	grupo	alternativoj	prononco
level	eksplodi	sprogti	to explode	grupo	alternativoj	prononco
level	alternativo	alternatyva	an alternative	grupo	alternativoj	prononco
level	naskiĝtaga	gimtadienis	birthday's	grupo	alternativoj	prononco
level	efekto	efektas	an effect	grupo	alternativoj	prononco
level	fasti	pasninkauti (susilaikyti nuo maisto)	to fast (abstain from food)	grupo	alternativoj	prononco
level	nehoma	nežmoniškas	inhumane	grupo	alternativoj	prononco
level	nokta	naktinis, naktinis, naktinis	night's, nightly, nocturnal	grupo	alternativoj	prononco
level	diametro	skersmuo	a diameter	grupo	alternativoj	prononco
level	paŝti	ganyti, ganyti, šerti	to pasture, to shepherd, to feed	grupo	alternativoj	prononco
level	paperujo	popierinių šiukšlių dėžė	a bin for paper garbage	grupo	alternativoj	prononco
level	miskompreni	nesuprasti	to misunderstand	grupo	alternativoj	prononco
level	kozako	kazokas	a Cossack person	grupo	alternativoj	prononco
level	varo	prekė, prekybinė prekė, prekės, gaminiai	commodity, trade good, merchandise, wares	grupo	alternativoj	prononco
level	plenigadi	toliau pildyti	to keep filling	grupo	alternativoj	prononco
level	nuko	pakaušis, kaklas	a nape, a neck	grupo	alternativoj	prononco
level	tipo	tipas, pavyzdys, modelis	type, example, model	grupo	alternativoj	prononco
level	plimulto	dauguma	a majority	grupo	alternativoj	prononco
level	irako	Irakas	Iraq	grupo	alternativoj	prononco
level	resumo	santrauka, santrauka, santrauka, santrauka	a summary, a digest, a résumé, a sum-up	grupo	alternativoj	prononco
level	promeno	promenada, pasivaikščiojimas	a promenade, a walking	grupo	alternativoj	prononco
level	horizontalo	horizontali linija	a horizontal line	grupo	alternativoj	prononco
level	fi-	(priešdėlis) gėdingas, šlykštus, purvinas	(prefix)  shameful, disgusting, dirty	grupo	alternativoj	prononco
level	aŭkcio	aukcionas	an auction	grupo	alternativoj	prononco
level	konkludi	daryti išvadą	to conclude	grupo	alternativoj	prononco
level	salivo	seilė, baudžiauninkas	saliva, slaver	grupo	alternativoj	prononco
level	subvencio	subsidija, dotacija	a subsidy, a grant	grupo	alternativoj	prononco
level	realigi	suvokti	to realise	grupo	alternativoj	prononco
level	koralo	koralas	a coral	grupo	alternativoj	prononco
level	cirkuli	cirkuliuoti, vaikščioti	to circulate, to go about	grupo	alternativoj	prononco
level	rekapti	vėl pagauti	to catch again	grupo	alternativoj	prononco
level	ekstari	atsistoti, pakilti	to get stand up, to rise	grupo	alternativoj	prononco
level	ambasado	ambasada	an embassy	grupo	alternativoj	prononco
level	riĉeco	turtingumą	richness	grupo	alternativoj	prononco
level	rekonstrui	atstatyti, rekonstruoti	to rebuild, to reconstruct	grupo	alternativoj	prononco
level	kukumo	agurką	a cucumber	grupo	alternativoj	prononco
level	samklubano	to paties klubo narys	a member of a same club	grupo	alternativoj	prononco
level	konsulti	pasitarti, pasižiūrėti	to consult, to look up	grupo	alternativoj	prononco
level	seninterese	be interesų (=malonus susidomėjimas)	without interests (=malinterese)	grupo	alternativoj	prononco
level	sensukcese	be sėkmės	without success	grupo	alternativoj	prononco
level	eĉ se ~	net jei ~	even if ~	grupo	alternativoj	prononco
level	modelo	modelis	a model	grupo	alternativoj	prononco
level	rimo	rimas	a rhyme	grupo	alternativoj	prononco
level	senvorte	be žodžių	without words	grupo	alternativoj	prononco
level	referenco	nuoroda	a reference	grupo	alternativoj	prononco
level	komandi	įsakinėti	to command	grupo	alternativoj	prononco
level	krizo	krizę	a crisis	grupo	alternativoj	prononco
level	vinagro	acto	a vinegar	grupo	alternativoj	prononco
level	soleca	vienintelis, vienas	sole, alone	grupo	alternativoj	prononco
level	dano	danas, danas	a Danish person, a dane	grupo	alternativoj	prononco
level	ŝtofo	audinys, tekstilė, audinys, audinio medžiaga	a fabric, textile, cloth, cloth material	grupo	alternativoj	prononco
level	viŝilo	trintukas, valytuvas	an eraser, a wiper	grupo	alternativoj	prononco
level	konfidenco	konfidencialumas, pasitikėjimas, paslaptis	a confidentiality, confidence, secret	grupo	alternativoj	prononco
level	sportisto	sportininkas	a sportsman	grupo	alternativoj	prononco
level	arabo	arabas, arabas	an Arabean person, an Arab	grupo	alternativoj	prononco
level	varii	skirtis	to vary	grupo	alternativoj	prononco
level	subakviĝi	skęsti	to sink	grupo	alternativoj	prononco
level	oficiro	karininkas (karininkas)	an officer (military)	grupo	alternativoj	prononco
level	ĉasisto	medžiotojas	a hunter	grupo	alternativoj	prononco
level	konferenco	konferencija	a conference	grupo	alternativoj	prononco
level	surhavi	dėvėti	to wear on	grupo	alternativoj	prononco
level	animalo	gyvūnas	an animal	grupo	alternativoj	prononco
level	teroristo	teroristas	a terrorist	grupo	alternativoj	prononco
level	nobla	kilnus	noble	grupo	alternativoj	prononco
level	travivaĵo	pergyvenimas, išgyvenimas, patirtis	a live-through, an undergo, an experience	grupo	alternativoj	prononco
level	komunismo	komunizmas	communism	grupo	alternativoj	prononco
level	ŝinko	kumpis	a ham	grupo	alternativoj	prononco
level	aspiri	siekti, trokšti	to aspire to, to be eager for	grupo	alternativoj	prononco
level	ŝarko	ryklys	a shark	grupo	alternativoj	prononco
level	buko	sagtis	a buckle	grupo	alternativoj	prononco
level	kvartalo	rajonas, kvartalas, kaimynystė	a district, quarter, neighborhood	grupo	alternativoj	prononco
level	ŝildo	skydas	a shield	grupo	alternativoj	prononco
level	veturigi	vairuoti	to drive	grupo	alternativoj	prononco
level	vidvo	našlys	a widower	grupo	alternativoj	prononco
level	Kanado	Kanada	Canada	grupo	alternativoj	prononco
level	strigo	pelėda	an owl	grupo	alternativoj	prononco
level	stilo	stilius	a style	grupo	alternativoj	prononco
level	ŝimo	pelėsis	a mold	grupo	alternativoj	prononco
level	aplaŭdi	ploti, ploti, liaupsinti	to applaud, to clap, to acclaim	grupo	alternativoj	prononco
level	ŝmiraĵo	tepalas	an ointment	grupo	alternativoj	prononco
level	vojaĝanto	keliautojas	a traveller	grupo	alternativoj	prononco
level	ĉeesto	dalyvavimas	a participation	grupo	alternativoj	prononco
level	pruvi	įrodyti, parodyti	to prove, to show	grupo	alternativoj	prononco
level	kantisto	dainininkas	a singer	grupo	alternativoj	prononco
level	ĝustatempe	tinkamu laiku	in correct time	grupo	alternativoj	prononco
level	inaŭguri	inauguruoti	to inaugurate	grupo	alternativoj	prononco
level	kantistino	moteris dainininkė	a female singer	grupo	alternativoj	prononco
level	fluto	fleita	a flute	grupo	alternativoj	prononco
level	opozicii	prieštarauti, būti opozicijoje	to oppose, to be in opposition	grupo	alternativoj	prononco
level	kuiristo	virėjas	a cook	grupo	alternativoj	prononco
level	ŝipkuro	laivų konkursas	a ship competition	grupo	alternativoj	prononco
level	diktatoro	diktatorius	a dictator	grupo	alternativoj	prononco
level	funebro	gedulo juosta, sielvartas (laidotuvės)	mourning band, grief (funeral)	grupo	alternativoj	prononco
level	instali	instaliuoti	to install	grupo	alternativoj	prononco
level	kuiristino	moteris virėja	a female cook	grupo	alternativoj	prononco
level	meksiko	Meksika	Mexico	grupo	alternativoj	prononco
level	eminenta	iškilus, pasižymėjęs	eminent, distinguished	grupo	alternativoj	prononco
level	verbo	veiksmažodis	a verb	grupo	alternativoj	prononco
level	surfaco	paviršius, paviršius	surface, a surface	grupo	alternativoj	prononco
level	bovlo	dubuo	a bowl	grupo	alternativoj	prononco
level	trajto	bruožas, bruožas, linija (veido)	a trait, a feature, line (of face)	grupo	alternativoj	prononco
level	demokratismo	demokratija	democracy	grupo	alternativoj	prononco
level	ŝuti	išpilti, išpilti, išpilti	to dump, to pour, to pour out	grupo	alternativoj	prononco
level	baki	kepti	to bake	grupo	alternativoj	prononco
level	poŝtisto	paštininkas, laiškininkas	a postman, a mailman	grupo	alternativoj	prononco
level	simpatio	užuojauta, užuojauta	sympathy, a sympathy	grupo	alternativoj	prononco
level	melono	melionas	a melon	grupo	alternativoj	prononco
level	abnorma	nenormalus	abnormal	grupo	alternativoj	prononco
level	sorĉi	užkerėti	to bewitch	grupo	alternativoj	prononco
level	juĝisto	teisėjas	a judge	grupo	alternativoj	prononco
level	reciproka	abipusis, abipusis	reciprocal, mutual	grupo	alternativoj	prononco
level	fabriko	gamykla, gamykla (=manufakturo)	a factory, a manufacture (=manufakturo)	grupo	alternativoj	prononco
level	faldi	lankstyti	to fold	grupo	alternativoj	prononco
level	dentisto	dantistas	a dentist	grupo	alternativoj	prononco
level	medikamento	vaistas, vaistas, vaistas	medication, a medicine, a drug	grupo	alternativoj	prononco
level	kaŝtano	kaštonas	a chestnut	grupo	alternativoj	prononco
level	testudo	vėžlys, vėžlys	a tortoise, a turtle	grupo	alternativoj	prononco
level	proceso	procesas, ieškinys	a process, a lawsuit	grupo	alternativoj	prononco
level	eksperimento	eksperimentas	an experiment	grupo	alternativoj	prononco
level	heliko	sraigė	a snail	grupo	alternativoj	prononco
level	dancisto	šokėja	a dancer	grupo	alternativoj	prononco
level	vodko	degtinės	vodka	grupo	alternativoj	prononco
level	esenco	esmė, esmė	essence, an essence	grupo	alternativoj	prononco
level	strukturo	struktūra, struktūra	structure, a structure	grupo	alternativoj	prononco
level	spongo	kempinėle	a sponge	grupo	alternativoj	prononco
level	imperiestro	imperatorius	an emperor	grupo	alternativoj	prononco
level	domaĝi	susirūpinti, gailėtis, bijoti	to be concerned for, to regret, to fear for	grupo	alternativoj	prononco
level	be!	būk!	be!	grupo	alternativoj	prononco
level	sopiri	ilgėtis, ilgėtis	to yearn for, to long for	grupo	alternativoj	prononco
level	modesta	kuklus, saikingas	modest, moderate	grupo	alternativoj	prononco
level	pozicio	padėtis, vieta, vieta	a position, a location, a place	grupo	alternativoj	prononco
level	inĝeniero	inžinierius	an engineer	grupo	alternativoj	prononco
level	tegolo	stogo čerpę	a roofing tile	grupo	alternativoj	prononco
level	libio	Libija	Libya	grupo	alternativoj	prononco
level	ganto	pirštinė	a glove	grupo	alternativoj	prononco
level	gruo	kranas	a crane	grupo	alternativoj	prononco
level	rezisti	atsispirti	to resist	grupo	alternativoj	prononco
level	alfabeto	abėcėlė	alphabet	grupo	alternativoj	prononco
level	rampi	šliaužti, šliaužti	to crawl, to creep	grupo	alternativoj	prononco
level	transporti	transportuoti	to transport	grupo	alternativoj	prononco
level	pupilo	vyzdys (akies obuolys)	pupil (apple of the eye)	grupo	alternativoj	prononco
level	muskolo	raumuo	a muscle	grupo	alternativoj	prononco
level	beni	palaiminti	to bless	grupo	alternativoj	prononco
level	profito	pelnas, pelnas	a profit, a gain	grupo	alternativoj	prononco
level	Maria	Marija	Maria	grupo	alternativoj	prononco
level	kritiki	kritikuoti, kritikuoti	to criticize, to critique	grupo	alternativoj	prononco
level	konscienco	sąžinė, moralinis jausmas, vidinis balsas	conscience, moral sense, inner voice	grupo	alternativoj	prononco
level	ĉefo	vadovas, viršininkas	a leader, a boss	grupo	alternativoj	prononco
level	Pakistano	Pakistanas	Pakistan	grupo	alternativoj	prononco
level	treni	vilkti, tempti	to drag, to tow	grupo	alternativoj	prononco
level	Venezuelo	Venesuela	Venezuela	grupo	alternativoj	prononco
level	ortografio	ortografija	orthography	grupo	alternativoj	prononco
level	febro	karščiavimas	a fever	grupo	alternativoj	prononco
level	ĉefurbo	sostinė	a capital city	grupo	alternativoj	prononco
level	ravi	pradžiuginti	to delight	grupo	alternativoj	prononco
level	ĉagreni	erzinti, erzinti, nerimauti	to vex, to annoy, to worry	grupo	alternativoj	prononco
level	ĉefi	vadovauti	to lead	grupo	alternativoj	prononco
level	ribeli	maištauti, maištauti	to rebel, to revolt	grupo	alternativoj	prononco
level	kancero	vėžys	cancer	grupo	alternativoj	prononco
level	atesti	liudyti, liudyti, patvirtinti	to attest, to testify, to affirm	grupo	alternativoj	prononco
level	inklina	linkęs, linkęs	inclined, prone	grupo	alternativoj	prononco
level	cirkonstanco	aplinkybė	a circumstance	grupo	alternativoj	prononco
level	bulgaro	bulgaras	a Bulgarian person	grupo	alternativoj	prononco
level	frosta	apšąla, šąla	frosty, freezing	grupo	alternativoj	prononco
level	kakao	kakavos pupelės, kakava	a cocoa bean, a cacao	grupo	alternativoj	prononco
level	tomato	pomidoras	a tomato	grupo	alternativoj	prononco
level	firmao	firma, įmonė (=firmo)	a firm, a company (=firmo)	grupo	alternativoj	prononco
level	pigo	šarka	a magpie	grupo	alternativoj	prononco
level	grafo	grafas, grafas	a count, an earl	grupo	alternativoj	prononco
level	Alĝerio	Alžyras	Algeria	grupo	alternativoj	prononco
level	instituto	institutas	an institute	grupo	alternativoj	prononco
level	rifuĝi	prisiglausti	to take refuge	grupo	alternativoj	prononco
level	arda	aršus	ardent	grupo	alternativoj	prononco
level	armeno	armėnas	an Armenian	grupo	alternativoj	prononco
level	anĝelo	angelas	an angel	grupo	alternativoj	prononco
level	konvalo	slėnio lelija	a lily of the valley	grupo	alternativoj	prononco
level	egoismo	egoizmas, egoizmas, savanaudiškumas	egoism, egotism, selfishness	grupo	alternativoj	prononco
level	kinejo	kinas, kino teatras	a cinema, a movie theater	grupo	alternativoj	prononco
level	rezervita	rezervuota	reserved	grupo	alternativoj	prononco
level	kolono	kolona, kolona, stulpas	column, a column, a pillar	grupo	alternativoj	prononco
level	deklari	paskelbti	to declare	grupo	alternativoj	prononco
level	kirurgo	chirurgas (=ĥirurgo)	a surgeon (=ĥirurgo)	grupo	alternativoj	prononco
level	indiferenta	abejingas	indifferent	grupo	alternativoj	prononco
level	trotuaro	šaligatvis, grindinys	a sidewalk, a pavement	grupo	alternativoj	prononco
level	prokrasti	atidėlioti, atidėlioti	to procrastinate, to delay	grupo	alternativoj	prononco
level	cikado	cikada	a cicada	grupo	alternativoj	prononco
level	instrumento	instrumentas	an instrument	grupo	alternativoj	prononco
level	cedi	pasiduoti, pasiduoti, pasiduoti	to cede, to yield, to give in	grupo	alternativoj	prononco
level	pretendi	teigti, daryti prielaidą	to claim, to presume	grupo	alternativoj	prononco
level	egoisto	egoistas	an egoist	grupo	alternativoj	prononco
level	insisti	reikalauti	to insist	grupo	alternativoj	prononco
level	naiva	naivus	naive	grupo	alternativoj	prononco
level	situi	atsidurti, išsidėstyti	to be located, to be situated	grupo	alternativoj	prononco
level	penetri	prasiskverbti	to penetrate	grupo	alternativoj	prononco
level	kapitalo	sostinė, sostinė	capital, a capital	grupo	alternativoj	prononco
level	demono	demonas	a demon	grupo	alternativoj	prononco
level	licenco	licenciją	a license	grupo	alternativoj	prononco
level	diferenci	atskirti	to differentiate	grupo	alternativoj	prononco
level	skorpio	skorpionas	a scorpion	grupo	alternativoj	prononco
level	sufoki	uždusti, užspringti	to suffocate, to choke	grupo	alternativoj	prononco
level	tordi	sukti, sukreipti	to twist, to contort	grupo	alternativoj	prononco
level	kontanta	grynais	in cash	grupo	alternativoj	prononco
level	ĵuri	prisiekti	to swear	grupo	alternativoj	prononco
level	apetita	apetitą keliantis	appetitizing	grupo	alternativoj	prononco
level	adjektivo	būdvardis	an adjective	grupo	alternativoj	prononco
level	pluralo	daugiskaita	a plural	grupo	alternativoj	prononco
level	aktuala	dabartinės svarbos, aktualus, skubus, aktualus	of current importance, topical, urgent, relevant	grupo	alternativoj	prononco
level	gesti	gestikuliuoti, gestikuliuoti	to gesture, to gesticulate	grupo	alternativoj	prononco
level	felo	kailis, kailis (gyvūno, su plaukais), oda	fur, hide (of animal, with hair), skin	grupo	alternativoj	prononco
level	mediti	medituoti	to meditate	grupo	alternativoj	prononco
level	kolego	kolega	a colleague	grupo	alternativoj	prononco
level	amplekso	apimtis, apimtis, dydis	extent, scope, magnitude	grupo	alternativoj	prononco
level	kosmetiko	kosmetika	cosmetics	grupo	alternativoj	prononco
level	Karlo	Charlesas, Carlosas	Charles, Carlos	grupo	alternativoj	prononco
level	gluti	nuryti	to swallow	grupo	alternativoj	prononco
level	talento	talentas	a talent	grupo	alternativoj	prononco
level	ĝemelo	dvynys	a twin	grupo	alternativoj	prononco
level	deca	padorus, tinkamas, tinkamas	decent, proper, suitable	grupo	alternativoj	prononco
level	krono	karūną	a crown	grupo	alternativoj	prononco
level	ŝimi	pelyti, supeliuoti	to mould, to get moldy	grupo	alternativoj	prononco
level	ŝoforo	vairuotojas, vairuotojas	a driver, a chauffeur	grupo	alternativoj	prononco
level	mistero	paslaptis	a mystery	grupo	alternativoj	prononco
level	absolute	absoliučiai	absolutely	grupo	alternativoj	prononco
level	laktuko	salotos	a lettuce	grupo	alternativoj	prononco
level	destini	lemti, paskirti, skirti	to destine, to ordain, to allocate	grupo	alternativoj	prononco
level	instigi	kurstyti, paskatinti	to instigate, to encourage	grupo	alternativoj	prononco
level	heroo	herojus	a hero	grupo	alternativoj	prononco
level	ĉaro	karieta, karutis	a chariot, a cart	grupo	alternativoj	prononco
level	vegetalo	daržovė, augalas	a vegetable, a plant	grupo	alternativoj	prononco
level	adopti	įsivaikinti	to adopt	grupo	alternativoj	prononco
level	centimetro	centimetrą	a centimeter	grupo	alternativoj	prononco
level	enuiga	nuobodus, niūrus	boring, stodgy	grupo	alternativoj	prononco
level	flirti	flirtuoti, plazdėti	to flirt, to flutter	grupo	alternativoj	prononco
level	mandato	mandatas, pinigų pavedimas	a mandate, a money order	grupo	alternativoj	prononco
level	envii	pavydėti	to envy	grupo	alternativoj	prononco
level	ebria	neblaivus, neblaivus	drunk, inebriated	grupo	alternativoj	prononco
level	sudano	Sudanas	Sudan	grupo	alternativoj	prononco
level	fleksi	sulenkti	to bend	grupo	alternativoj	prononco
level	naŭzi	pykinti	to nauseate	grupo	alternativoj	prononco
level	likva	skystis	liquid	grupo	alternativoj	prononco
level	kupro	vario	copper	grupo	alternativoj	prononco
level	hoko	kabliukas	a hook	grupo	alternativoj	prononco
level	pafilo	ginklas	a gun	grupo	alternativoj	prononco
level	filmi	filmuoti, filmuoti	to film, to shoot a film	grupo	alternativoj	prononco
level	bremso	stabdis	a brake	grupo	alternativoj	prononco
level	tereno	miestelis, reljefas, žemė	a campus, a terrain, a ground	grupo	alternativoj	prononco
level	nigra tabulo	juoda lenta	a black board	grupo	alternativoj	prononco
level	foiro	mugė, turgus	a fair, a market	grupo	alternativoj	prononco
level	ĉimpanzo	šimpanzė	a chimpanzee	grupo	alternativoj	prononco
level	aktiva	aktyvus	active	grupo	alternativoj	prononco
level	juvelo	brangakmenis, brangakmenis (=gemo)	a jewel, a gem (=gemo)	grupo	alternativoj	prononco
level	tendumi (kampadi)	stovyklauti	to camp	grupo	alternativoj	prononco
level	malliberejo	kalėjimas	a prison	grupo	alternativoj	prononco
level	studprogramo	studijų programa	a study program	grupo	alternativoj	prononco
level	avida	gobšus	greedy	grupo	alternativoj	prononco
level	flari	uostyti	to smell	grupo	alternativoj	prononco
level	garantii	garantuoti, garantuoti	to guarantee, to warrant	grupo	alternativoj	prononco
level	ĉeno	grandinė	a chain	grupo	alternativoj	prononco
level	sekcio	skyrius	a section	grupo	alternativoj	prononco
level	akuzativo	kaltinamasis	an accusative	grupo	alternativoj	prononco
level	kandelo	žvakė	a candle	grupo	alternativoj	prononco
level	konfirmi	patvirtinti	to confirm	grupo	alternativoj	prononco
level	pando	panda	a panda	grupo	alternativoj	prononco
level	kultivi	auginti (vaisius, daržoves)	to cultivate (fruits, vegetables)	grupo	alternativoj	prononco
level	sojlo	slenkstis, slenkstis	a sill, a threshold	grupo	alternativoj	prononco
level	lacigi	išsekinti, nuvarginti, pavargti	to exhaust, to fatique, to tire	grupo	alternativoj	prononco
level	skribilaro	stacionarūs reikmenys	witing utensils, stationary	grupo	alternativoj	prononco
level	ĵaluza	pavydus	jealous	grupo	alternativoj	prononco
level	kamiono	kamionas, sunkvežimis, sunkvežimis	a camion, a lorry, a truck	grupo	alternativoj	prononco
level	barakti	kovoti	to struggle	grupo	alternativoj	prononco
level	svingi	siūbuoti, kratytis	to swing, to shake	grupo	alternativoj	prononco
level	ŝovi	stumdyti, stumti kartu	to shove, to push along	grupo	alternativoj	prononco
level	tendo	palapinė	a tent	grupo	alternativoj	prononco
level	preteksto	pasiteisinimas, pretekstas	an excuse, a pretext	grupo	alternativoj	prononco
level	simpatia	užjaučiantis	sympathetic	grupo	alternativoj	prononco
level	mino	kasykla	a mine	grupo	alternativoj	prononco
level	fantazia	fantastinis	fantastic	grupo	alternativoj	prononco
level	komika	komiška, komiška	comic, comical	grupo	alternativoj	prononco
level	kruta	kietas	steep	grupo	alternativoj	prononco
level	festeni	į banketą, puotą	to banquet, to feast	grupo	alternativoj	prononco
level	alergio	alergija	allergy	grupo	alternativoj	prononco
level	juro	teisė	a law	grupo	alternativoj	prononco
level	ekspozicio	paroda, ekspozicija	an exhibition, an exposition	grupo	alternativoj	prononco
level	akordiono	akordeonas	an accordion	grupo	alternativoj	prononco
level	sfero	rutulys, rutulys	a sphere, a ball	grupo	alternativoj	prononco
level	almozulo	elgeta	a beggar	grupo	alternativoj	prononco
level	maĉi	kramtyti, kramtyti	to masticate, to chew	grupo	alternativoj	prononco
level	virto	dorybė	a virtue	grupo	alternativoj	prononco
level	turmenti	kankinti, kankinti	to torment, to torture	grupo	alternativoj	prononco
level	anonctabulo	skelbimų lenta	a notice board	grupo	alternativoj	prononco
level	minus	minusas	minus	grupo	alternativoj	prononco
level	boji	loti	to bark	grupo	alternativoj	prononco
level	atestilo, atestaĵo	pažymėjimas, pažyma	a certificate, an attestation	grupo	alternativoj	prononco
level	fendo	skilimas, plyšys, plyšys	a split, a slot, a crack	grupo	alternativoj	prononco
