A.en-us content.tsv
Level	Esperanto	en-us	fr	Grupo	Alternativoj	Pronoco
level	scias tion, ke la instruisto malŝatas abelon	knows the fact that the teacher hates bees	sait que le professeur déteste les abeilles	grupo	alternativoj	prononco
level	scias, ke la instruisto malŝatas tion	knows that the teacher hates that	sait que le professeur déteste ça	grupo	alternativoj	prononco
level	sed hodiaŭ li trinkis la kafon	but today he drank the coffee	mais aujourd'hui il a bu le café	grupo	alternativoj	prononco
level	li rapide surmetas la vestaĵon	he quickly puts on the clothes	il met rapidement les vêtements	grupo	alternativoj	prononco
level	li ne volas malfrui	he doesn't want to be late	il ne veut pas être en retard	grupo	alternativoj	prononco
level	rapidege kun la libroj en la mano	very quickly with the books in hand	très vite avec les livres en main	grupo	alternativoj	prononco
level	poste li kuris kaj saltis	later he ran and jumped	plus tard, il a couru et sauté	grupo	alternativoj	prononco
level	li kuris kaj saltis	he ran and jumped	il a couru et sauté	grupo	alternativoj	prononco
level	laŭ la strato	along the street	le long de la rue	grupo	alternativoj	prononco
level	la homoj rigardis lin	the people looked at him	les gens le regardaient	grupo	alternativoj	prononco
level	rigardis lin kaj diris	looked at him and said	le regarda et dit	grupo	alternativoj	prononco
level	saĝa kaj malsaĝa	wise and foolish	sage et insensé	grupo	alternativoj	prononco
level	kia malsaĝa knabo!	what a foolish boy!	quel garçon stupide !	grupo	alternativoj	prononco
level	estis antaŭ lernejo	was in front of a school	était devant une école	grupo	alternativoj	prononco
level	baldaŭ	soon	bientôt	grupo	alternativoj	prononco
level	li estis antaŭ ~	he was in front of ~	il était devant ~	grupo	alternativoj	prononco
level	iri kaj eniri	to go and to enter	aller et entrer	grupo	alternativoj	prononco
level	li volis eniri	he wanted to enter	il voulait entrer	grupo	alternativoj	prononco
level	eniri la lernejon	to enter into the school	entrer à l'école	grupo	alternativoj	prononco
level	sed tamen	but however	mais cependant	grupo	alternativoj	prononco
level	sed li ne povis	but he couldn't	mais il ne pouvait pas	grupo	alternativoj	prononco
level	fermi kaj fermita	to close and closed	fermer et fermé	grupo	alternativoj	prononco
level	ĝi estis fermita	it was closed	c'était fermé	grupo	alternativoj	prononco
level	nek ~ nek ~	neither ~ nor ~	ni ~ ni ~	grupo	alternativoj	prononco
level	nek instruisto nek gelernantoj	neither a teacher nor male-and-female students	ni un enseignant ni des étudiants et étudiantes	grupo	alternativoj	prononco
level	vidis nek instruiston nek gelernantojn	saw neither a teacher nor students	je n'ai vu ni professeur ni élèves	grupo	alternativoj	prononco
level	sidi, eksidi	to sit, to get sitted	s'asseoir, s'asseoir	grupo	alternativoj	prononco
level	eksidis	got seated (had seated)	je me suis assis (je m'étais assis)	grupo	alternativoj	prononco
level	li eksidis	he got seated	il s'est assis	grupo	alternativoj	prononco
level	kaj pensis	and thought	et j'ai pensé	grupo	alternativoj	prononco
level	kio okazis?	what did happen?	Ce qui est arrivé?	grupo	alternativoj	prononco
level	diable	to the awful (like a devil)	au terrible (comme un diable)	grupo	alternativoj	prononco
level	damne	dam it	bon sang	grupo	alternativoj	prononco
level	memoras	remembers	se souvient	grupo	alternativoj	prononco
level	nun mi memoras	now I remember	Maintenant, je me souviens	grupo	alternativoj	prononco
level	dimanĉo	Sunday	Dimanche	grupo	alternativoj	prononco
level	hodiaŭ estas ~	today is ~	aujourd'hui c'est ~	grupo	alternativoj	prononco
level	hodiaŭ estas dimanĉo	today is Sunday	Aujourd'hui c'est dimanche	grupo	alternativoj	prononco
level	dormi kaj ekdormi	to sleep and to get into sleep	dormir et s'endormir	grupo	alternativoj	prononco
level	suno kaj luno	a sun and a moon	un soleil et une lune	grupo	alternativoj	prononco
level	subita kaj subite	sudden and suddenly	soudain et tout à coup	grupo	alternativoj	prononco
level	ek!	off! (to start)	commencer	grupo	alternativoj	prononco
level	salti kaj eksaltis	to jump and jumped 	sauter et sauter	grupo	alternativoj	prononco
level	ĉiam frua	always early	toujours tôt	grupo	alternativoj	prononco
level	hodiaŭ metis kaj kuris	today put and ran	aujourd'hui mis et couru	grupo	alternativoj	prononco
level	aĵo, ne aĝo	a thing not age	une chose, pas âge	grupo	alternativoj	prononco
level	kuris laŭ homoj saĝaj	ran along wise people	a couru selon les sages	grupo	alternativoj	prononco
level	laŭeble baldaŭ	soon as possible	dès que possible	grupo	alternativoj	prononco
level	kia knabo, kia knabino	what a boy, what a girl	quel garçon, quelle fille	grupo	alternativoj	prononco
level	nek pensita nek memorita	neither thought nor memorized	ni pensé ni mémorisé	grupo	alternativoj	prononco
level	diablo atendis akvon dimanĉe	a devil waited for water on Sunday	un diable attendait de l'eau dimanche	grupo	alternativoj	prononco
level	tiom malgranda momento	such a small moment	un si petit moment	grupo	alternativoj	prononco
level	eĉ tiom malgranda momento valoras	even such a small moment is worthwhile	même un si petit moment compte (vaut la peine)	grupo	alternativoj	prononco
level	kriis for ĝis nokto	cried away until night	a crié jusqu'à la nuit	grupo	alternativoj	prononco
level	lasis la poŝton de la mano	put away the mailpost from the hand	a rangé le courrier de la main	grupo	alternativoj	prononco
level	ridis mem lasante la poŝton	laughed by oneself, putting away the mailpost	a ri tout seul en rangeant la poste	grupo	alternativoj	prononco
level	nek li nek ŝi ridis	neither he nor she laughed	ni lui ni elle n'ont ri	grupo	alternativoj	prononco
level	ŝi nek ridis nek respondis	she neither laughed nor answered	elle n'a ni ri ni répondu	grupo	alternativoj	prononco
level	li nek sidas nek rigardas	he neither sits nor watches	il ne s'assoit ni ne regarde	grupo	alternativoj	prononco
level	neniam mi vidis	I have never seen	Je n'ai jamais vu	grupo	alternativoj	prononco
level	mi neniam diros al iu	I will never tell anyone	Je ne le dirai jamais à personne	grupo	alternativoj	prononco
level	diru al neniu	tell no one	ne dit a personne	grupo	alternativoj	prononco
level	mi neniam diros	I will never say	je ne dirai jamais	grupo	alternativoj	prononco
level	mem	to oneself (by oneself)	à soi (par soi-même)	grupo	alternativoj	prononco
level	mi mem faris	I did it myself	j'ai fait moi-même	grupo	alternativoj	prononco
level	faris tion	did it (made it)	l'a fait	grupo	alternativoj	prononco
level	mem faris tion	did it oneself (made it oneself)	l'a fait soi-même (je l'ai fait moi-même)	grupo	alternativoj	prononco
level	ĝis la revido, ĝis revido	see you (again), see you (again)	au revoir, à plus tard	grupo	alternativoj	prononco
level	ĝis!	until! (goodbye!)	jusqu'à! (au revoir!)	grupo	alternativoj	prononco
level	ekparoli	to start talking	commencer à parler	grupo	alternativoj	prononco
level	ekparolis, komencis paroli finfine	started saying, began to speak at last	a commencé à dire, a enfin commencé à parler	grupo	alternativoj	prononco
level	trinkis rapidege	drank very fast	a bu très vite	grupo	alternativoj	prononco
level	trinkis matenan trinkaĵon	had a morning drink	a pris une boisson du matin	grupo	alternativoj	prononco
level	por frue veni	to come early	venir tôt	grupo	alternativoj	prononco
level	veni al la lernejo	to come to school	venir à l'école	grupo	alternativoj	prononco
level	frue veni al ~	to come early to ~	venir tôt au ~	grupo	alternativoj	prononco
level	ne aŭdis novaĵon	didn't hear news	n'a pas entendu de nouvouvelles	grupo	alternativoj	prononco
level	ankoraŭ ne aŭdis	didn't hear yet	n'a pas encore entendu	grupo	alternativoj	prononco
level	mi ankoraŭ ne aŭdis	I didn't hear yet	Je n'ai pas encore entendu	grupo	alternativoj	prononco
level	en tiu momento	in that moment	à ce moment	grupo	alternativoj	prononco
level	en tiu momento li ekkriis	in that moment he cried	à ce moment-là, il a commencé à crier	grupo	alternativoj	prononco
level	knabo, kiu ne amas	a boy, who does not love	un garçon qui n'aime pas	grupo	alternativoj	prononco
level	geknaboj	boys and girls	garçons et filles	grupo	alternativoj	prononco
level	aliaj geknaboj	other boys and girls	d'autres garçons et filles	grupo	alternativoj	prononco
level	ne amas aliajn geknabojn	does not love other boys and girls	n'aime pas les autres garçons et filles	grupo	alternativoj	prononco
level	nek amikojn, nek amikinojn	neither friends nor girl friends	ni amis ni amies	grupo	alternativoj	prononco
level	havas nek monon, nek tempon	does not have neither money nor time	n'a ni argent ni temps	grupo	alternativoj	prononco
level	kiu havis la libron?	who had the book?	qui avait le livre ?	grupo	alternativoj	prononco
level	la libron, kiun vi atendis	the book which you waited	le livre que tu attendais	grupo	alternativoj	prononco
level	tiun, kiun vi atendis pli ol du jarojn	that, which you waited for more than 2 years	ça, que tu as attendu pendant plus de 2 ans	grupo	alternativoj	prononco
level	ĉu vi volas tion?	do you want that?	veux-tu cela?	grupo	alternativoj	prononco
level	ĉu vi volas, ke ~ ?	do you want that ~ ?	tu veux que ~ ?	grupo	alternativoj	prononco
level	plej kara	dearest	très cher	grupo	alternativoj	prononco
level	plej kara foto	dearest photo	photo la plus chère	grupo	alternativoj	prononco
level	mian plej karan foton	my dearest photo	ma photo la plus chère	grupo	alternativoj	prononco
level	kie vi aĉetis ~ ?	where did you buy ~ ?	où as-tu acheté ~ ?	grupo	alternativoj	prononco
level	tiu vestaĵo	that clothing	ces vêtements	grupo	alternativoj	prononco
level	tiun vestaĵon	that clothing (objective)	ces vêtements (objectif)	grupo	alternativoj	prononco
level	aĉetis tiun vestaĵon	bought that outfit	a acheté cette tenue	grupo	alternativoj	prononco
level	vi iros tien	you will go there	tu y iras; tu iras là	grupo	alternativoj	prononco
level	kien vi iros?	where are you going to?	Où iras-tu?	grupo	alternativoj	prononco
level	suna tago	sunny day	journée ensoleillée	grupo	alternativoj	prononco
level	estos suna tago	it will be a sunny day	ce sera une journée ensoleillée	grupo	alternativoj	prononco
level	se estos suna tago	if it will be a sunny day	si ce sera une journée ensoleillée	grupo	alternativoj	prononco
level	via frato jam ekiris	your brother has already started	ton frère a déjà commencé à aller	grupo	alternativoj	prononco
level	ĉu via frato jam ekiris?	has your brother started yet?	ton frère a-t-il déjà commencé à aller?	grupo	alternativoj	prononco
level	kie estas la akvo?	where is the water	où est l'eau ?	grupo	alternativoj	prononco
level	kunporti la akvon	to bring the water	apporter l'eau	grupo	alternativoj	prononco
level	vi mem kunportis	you yourself brought	tu as toi-même apporté	grupo	alternativoj	prononco
level	la akvon, kion vi mem kunportis	the water, that you yourself brought	l'eau que tu as toi-même apportée	grupo	alternativoj	prononco
level	estis tre trankvila	was very quiet	était très calme	grupo	alternativoj	prononco
level	hodiaŭ mia patrino estis ~	today my mother was ~	aujourd'hui, ma mère était ~	grupo	alternativoj	prononco
level	mi venis el ~	I came from ~	Je venais de ~	grupo	alternativoj	prononco
level	el la lernejo	out of the school	de l'école	grupo	alternativoj	prononco
level	raportis al ~	reported to ~	a signalé à ~	grupo	alternativoj	prononco
level	kaj raportis al ŝi	and reported to her	et lui(elle) rapporta	grupo	alternativoj	prononco
level	raportis, ke ~	reported that ~	a signalé que ~	grupo	alternativoj	prononco
level	raportis, ke mi ricevos	reported that I will receive	a signalé que je recevrais	grupo	alternativoj	prononco
level	mi ricevos malbonan noton	I will get a bad grade	j'aurai une mauvaise note	grupo	alternativoj	prononco
level	ŝi diris, ke ~	she said that ~	elle a dit que ~	grupo	alternativoj	prononco
level	vi devas laborigi ~	you have to make ~ work	tu dois faire fonctionner  ~	grupo	alternativoj	prononco
level	pli multe	more	plus	grupo	alternativoj	prononco
level	pli multe laborigi	to make work more	faire travailler davantage, faire plus fonctionner	grupo	alternativoj	prononco
level	laborigi vian kapon	to make your head work	faire fonctionner ta tête	grupo	alternativoj	prononco
level	kiom da malbonaj notoj	how many bad grades	combien de mauvaises notes	grupo	alternativoj	prononco
level	vi havas tiom da malbonaj notoj	you have so many bad grades	tu as tellement de mauvaises notes	grupo	alternativoj	prononco
level	estis malĝoja	was sad	c'était triste	grupo	alternativoj	prononco
level	en vian ĉambron	into your room	dans ta chambre	grupo	alternativoj	prononco
level	iru en vian ĉambron	go into your room	va dans ta chambre	grupo	alternativoj	prononco
level	iru kaj lernu	go and learn	va et apprendre	grupo	alternativoj	prononco
level	mi sidis	I sat	je me suis assis	grupo	alternativoj	prononco
level	en mia ĉambro	in my room	dans ma chambre	grupo	alternativoj	prononco
level	sidis en mia ĉambro	sat in my room	assis dans ma chambre	grupo	alternativoj	prononco
level	nek lerni nek legi	neither learn nor read	ni apprendre ni lire	grupo	alternativoj	prononco
level	sed mi povis nek lerni nek legi	but I could neither learn nor read	mais je ne pouvais ni apprendre ni lire	grupo	alternativoj	prononco
level	miaj pensoj	my thoughts	mes pensées	grupo	alternativoj	prononco
level	ĉe ludo	at a game	à un jeu	grupo	alternativoj	prononco
level	ludo kun miaj amikoj	game with my friends	jeu avec mes amis	grupo	alternativoj	prononco
level	ĉe sporto	at sport	au sport	grupo	alternativoj	prononco
level	al mi mem	to myself	à moi-même	grupo	alternativoj	prononco
level	diris al mi mem	said to myself	me suis dit	grupo	alternativoj	prononco
level	tiom malsaĝa	so stupid	tellement stupide	grupo	alternativoj	prononco
level	ĉu mi estas tiom malsaĝa?	am I that stupid?	suis-je si stupide ?	grupo	alternativoj	prononco
level	kvankam mi lernis multe	although I learned a lot	même si j'ai beaucoup appris	grupo	alternativoj	prononco
level	la patrino eniris	the mother entered	la mère est entrée	grupo	alternativoj	prononco
level	miaj vortoj	my words	mes mots	grupo	alternativoj	prononco
level	kaj aŭdis miajn vortojn	and heard my words	et j'ai entendu mes paroles	grupo	alternativoj	prononco
level	ŝi tuj respondis	she answered immediately	elle a répondu immédiatement	grupo	alternativoj	prononco
level	ne, mia kara	no, my dear	non mon cher	grupo	alternativoj	prononco
level	vi ne estas malsaĝa	you are not stupid	tu n'es pas stupide	grupo	alternativoj	prononco
level	la problemo estas, ke ~	the problem is that ~	le problème est que ~	grupo	alternativoj	prononco
level	ke vi devas lerni	that you must learn	que tu dois apprendre	grupo	alternativoj	prononco
level	devas lerni multe pli	must learn much more	je dois en apprendre beaucoup plus	grupo	alternativoj	prononco
level	tiam vi ne havos	then you will not have	alors tu n'auras pas	grupo	alternativoj	prononco
level	malbonaj notoj	bad grades	mauvaises notes	grupo	alternativoj	prononco
level	havos nur malbonajn notojn	will have only bad grades	n'aura que de mauvaises notes	grupo	alternativoj	prononco
level	ankaŭ nun	also now	aussi maintenant	grupo	alternativoj	prononco
level	mi ne havas ilin	I don't have them	je ne les ai pas	grupo	alternativoj	prononco
level	mi havas bonan noton	I have a good grade	j'ai une bonne note	grupo	alternativoj	prononco
level	pri muziko	about music	à propos de la musique	grupo	alternativoj	prononco
level	bonan noton pri muziko	a good note on music	une bonne note sur la musique	grupo	alternativoj	prononco
level	la patrino subite ekridis	the mother suddenly burst out laughing	la mère éclata soudain de rire	grupo	alternativoj	prononco
level	tio plibeligis ~	that beautified ~	ça a embelli ~	grupo	alternativoj	prononco
level	mian tagon	my day	ma journée	grupo	alternativoj	prononco
level	plibeligis mian tagon	made my day	ja embelli ma journée	grupo	alternativoj	prononco
level	sed tamen restis	but still remained	mais il est quand même resté	grupo	alternativoj	prononco
level	sed la problemo tamen restis	but the problem still remained	mais le problème persiste	grupo	alternativoj	prononco
level	kilogramo da ~	a kilogram of ~	un kilogramme de ~	grupo	alternativoj	prononco
level	kilogramo da sukero	a kilogram of sugar	un kilogramme de sucre	grupo	alternativoj	prononco
level	glaso da ~	a glass of ~	un verre de ~	grupo	alternativoj	prononco
level	glaso da akvo	a glass of water	un verre d'eau	grupo	alternativoj	prononco
level	multe da ~	a lot of ~	beaucoup de ~	grupo	alternativoj	prononco
level	multe da ideoj	lots of ideas	plein d'idées	grupo	alternativoj	prononco
level	deteni sin	to hold back	retenir	grupo	alternativoj	prononco
level	ordigis ĉion	sorted everything out	a tout arangé	grupo	alternativoj	prononco
level	transdonis al li	handed over to him	lui a transmis	grupo	alternativoj	prononco
level	mi petas	I'm asking	Je demande	grupo	alternativoj	prononco
level	glason da kafo	a glass of coffee	un verre de café	grupo	alternativoj	prononco
level	kaj iom da akvo	and some water	et un peu d'eau	grupo	alternativoj	prononco
level	mi petas glason da kafo	I would like a glass of coffee	je voudrais un verre de café	grupo	alternativoj	prononco
level	mi petas tason da teo	I would like a cup of tea	Je voudrais une tasse de thé	grupo	alternativoj	prononco
level	doloris lin	hurt him	lui a fait du mal	grupo	alternativoj	prononco
level	la kapo doloris lin	his head hurt	la tête lui a fait du mal	grupo	alternativoj	prononco
level	li malsaniĝis	he fell ill	il est tombé malade	grupo	alternativoj	prononco
level	ŝatas esti bela	likes to be beautiful	aime être belle	grupo	alternativoj	prononco
level	ŝi beligis sian vizaĝon	she beautified her face	elle a embelli son visage	grupo	alternativoj	prononco
level	la knabo ŝatas esti bela	the boy likes to be pretty	le garçon aime être joli	grupo	alternativoj	prononco
level	pro tio ŝi beligis ĝin	therefore she beautified it	c'est pourquoi elle l'a embelli	grupo	alternativoj	prononco
level	post la tagmanĝo	after lunch	après le déjeuner	grupo	alternativoj	prononco
level	purigi la kuirejon	to clean the kitchen	nettoyer la cuisine	grupo	alternativoj	prononco
level	kiu purigos la kuirejon?	who will clean the kitchen?	qui va nettoyer la cuisine ?	grupo	alternativoj	prononco
level	volas trinki	wants to drink	veut boire	grupo	alternativoj	prononco
level	kion vi volas trinki?	what do you want to drink	que veux-tu boire	grupo	alternativoj	prononco
level	trinki teon	to drink tea	boire du thé	grupo	alternativoj	prononco
level	iom da akvo	a little of water	un peu d'eau	grupo	alternativoj	prononco
level	ĉu vi volas nenion?	do you want nothing?	tu ne veux rien ?	grupo	alternativoj	prononco
level	tiel subite	so suddenly	si soudainement	grupo	alternativoj	prononco
level	kial vi decidis ~ ?	why did you decide ~ ?	pourquoi as-tu décidé ~ ?	grupo	alternativoj	prononco
level	kial vi tiel subite decidis ~ ?	why did you decide ~ so suddenly?	pourquoi as-tu décidé si soudainement ~ ?	grupo	alternativoj	prononco
level	via ĉambro	your room	ta chambre	grupo	alternativoj	prononco
level	via ĉambreto	your little room	ta petite chambre	grupo	alternativoj	prononco
level	vian ĉambreton	to your little room	dans ta petite chambre	grupo	alternativoj	prononco
level	renovigi vian ĉambreton	to renovate your little room	rénover votre petite chambre	grupo	alternativoj	prononco
level	decidis renovigi vian ĉambreton	decided to renovate your little room	a décidé de rénover ta petite chambre	grupo	alternativoj	prononco
level	al kiu	to whom	à qui	grupo	alternativoj	prononco
level	vi donis ~	you gave ~	tu as donné ~	grupo	alternativoj	prononco
level	al kiu vi donis ~ ?	to whom did you give ~ ?	à qui as-tu donné ~ ?	grupo	alternativoj	prononco
level	puraj glasoj	clean glasses	des verres propres	grupo	alternativoj	prononco
level	vi donis la purajn glasojn	you gave the clean glasses	tu as donné les verres propres	grupo	alternativoj	prononco
level	la puraj glasoj por la vino	the clean glasses for the wine	les verres propres pour le vin	grupo	alternativoj	prononco
level	kontraŭ kiu	against whom	contre qui	grupo	alternativoj	prononco
level	via sportklubo	your sports club	votre club de sport	grupo	alternativoj	prononco
level	ludas kontraŭ ~	plays against ~	joue contre ~	grupo	alternativoj	prononco
level	antaŭ du semajnoj	two weeks ago	il y a deux semaines, avant deux semaines	grupo	alternativoj	prononco
level	kontraŭ kiu via sportklubo ludis?	who did your sports club play against?	Contre qui votre club sportif a-t-il joué ?	grupo	alternativoj	prononco
level	ĉu vi vidas ~ ?	do you see ~ ?	est-ce que tu vois ~ ?	grupo	alternativoj	prononco
level	ĉu vi ofte vidas ~ ?	do you often see ~ ?	vois-tu souvent ~ ?	grupo	alternativoj	prononco
level	ofte vidas la policiston	often see the policeman	je vois souvent le policier	grupo	alternativoj	prononco
level	tiu, kiu loĝas en ~	the one who lives in ~	celui qui vit dans ~	grupo	alternativoj	prononco
level	loĝas en la loĝejo	lives in the lodging place	vit dans le lieu d'hébergement	grupo	alternativoj	prononco
level	la loĝejo super vi	the dwelling place above you	l'appartement au-dessus de toi	grupo	alternativoj	prononco
level	vidas la policiston, kiu loĝas en ~	sees the police officer who lives in ~	voit le policier qui habite à ~	grupo	alternativoj	prononco
level	plano pri veturado	driving plan	plan de conduite	grupo	alternativoj	prononco
level	volis vojaĝi	wanted to travel	voulait voyager	grupo	alternativoj	prononco
level	vojaĝi al alia lando	to travel to another country	voyager dans un autre pays	grupo	alternativoj	prononco
level	en libertempo	in free time	en temps libre	grupo	alternativoj	prononco
level	ili decidis iri	they decided to go	ils ont décidé d'y aller	grupo	alternativoj	prononco
level	decidis iri al Italio	decided to go to Italy	décidé d'aller en Italie	grupo	alternativoj	prononco
level	malnovaj urboj	old cities	vieilles villes	grupo	alternativoj	prononco
level	lando kun malnovaj urboj	a country with old cities	un pays avec de vieilles villes	grupo	alternativoj	prononco
level	aliaj belaĵoj	other beauties	d'autres beautés	grupo	alternativoj	prononco
level	kaj aliaj belaĵoj	and other beauties	et d'autres beautés	grupo	alternativoj	prononco
level	bela lando kun malnovaj urboj kaj aliaj belaĵoj	a beautiful country with old cities and other beauties	un beau pays avec des vieilles villes et d'autres beautés	grupo	alternativoj	prononco
level	ili estis feliĉaj	they were happy	ils etaient heureux	grupo	alternativoj	prononco
level	kie estas ~ ?	where is ~ ?	où est ~ ?	grupo	alternativoj	prononco
level	kie estas mia vestaĵo?	where are my clothes	Où est mon vêtement?	grupo	alternativoj	prononco
level	ŝi demandis ~	she asked ~	elle a demandé ~	grupo	alternativoj	prononco
level	ni ne forgesu kunporti ~	let's not forget to bring ~	n'oublions pas d'apporter ~	grupo	alternativoj	prononco
level	kunporti la libron	to take the book with you	apporter le livre	grupo	alternativoj	prononco
level	libro por lerni Esperanton	a book to learn Esperanto	un livre pour apprendre l'espéranto	grupo	alternativoj	prononco
level	kunporti libron por lerni	to carry a book to learn	apporter un livre pour apprendre	grupo	alternativoj	prononco
level	ni povas komenci ~	we can start ~	nous pouvons commencer ~	grupo	alternativoj	prononco
level	en la vagonaro	in the train	dans le train	grupo	alternativoj	prononco
level	jam en la vagonaro	already in the train	déjà dans le train	grupo	alternativoj	prononco
level	ni nenion faros	we won't do anything	nous ne ferons rien	grupo	alternativoj	prononco
level	per aŭto	by car	en voiture	grupo	alternativoj	prononco
level	ni veturos per ~	we will drive by ~	nous irons (conduirons) en ~	grupo	alternativoj	prononco
level	veturos per aŭto	will drive a car	je conduirai une voiture	grupo	alternativoj	prononco
level	mi havas sekreton	I have a secret	j'ai un secret	grupo	alternativoj	prononco
level	mia riĉa onklo	my rich uncle	mon oncle riche	grupo	alternativoj	prononco
level	mia deziro	my wish	mon souhait	grupo	alternativoj	prononco
level	plenumis mian deziron	fulfilled my wish	accompli mon souhait	grupo	alternativoj	prononco
level	donis al ni	gave us	nous a donné	grupo	alternativoj	prononco
level	sian aŭton	his car	sa voiture	grupo	alternativoj	prononco
level	kaj donis al ni sian aŭton	and gave us his car	et nous a donné sa voiture	grupo	alternativoj	prononco
level	por uzo	for use	pour utilisation	grupo	alternativoj	prononco
level	ĝi staras antaŭ ~	it stands before ~	ça se trouve devant ~	grupo	alternativoj	prononco
level	staras antaŭ la domo	stands in front of the house	se trouve devant la maison	grupo	alternativoj	prononco
level	mi devas diri ~	I have to say ~	Je dois dire ~	grupo	alternativoj	prononco
level	nenion diru	don't say anything	ne dis rien	grupo	alternativoj	prononco
level	ni eksidu	let's sit down	asseyons nous	grupo	alternativoj	prononco
level	eksidu en la aŭton	get in the car	asseyons-nous dans la voiture	grupo	alternativoj	prononco
level	veturi al ~	to drive to ~	conduire à ~	grupo	alternativoj	prononco
level	kaj veturu al Italio	and drive to Italy	et conduisez en Italie	grupo	alternativoj	prononco
level	sidis en la aŭto	sat in the car	assis dans la voiture	grupo	alternativoj	prononco
level	ankaŭ la vestaĵoj	also the clothes	aussi les vêtements	grupo	alternativoj	prononco
level	~ estis en la aŭto	~ was in the car	~ était dans la voiture	grupo	alternativoj	prononco
level	ankoraŭ sidadis kaj atendis	still sat and waited	toujours assis et attend	grupo	alternativoj	prononco
level	sed li atendis	but he waited	mais il a attendu	grupo	alternativoj	prononco
level	kial ni ne ~ ?	why don't we ~ ?	pourquoi pas nous ~ ?	grupo	alternativoj	prononco
level	kial ni ne ekveturas?	why don't we start driving?	pourquoi ne commençons-nous pas à conduire ?	grupo	alternativoj	prononco
level	ankaŭ mi havas ~	I have ~ too	J'ai aussi ~	grupo	alternativoj	prononco
level	veturigus la aŭton	would drive the car	conduirait la voiture	grupo	alternativoj	prononco
level	sed mi ne scias ~	but I don't know ~	mais je ne sais pas ~	grupo	alternativoj	prononco
level	mi neniam lernis tion	I never learned that	Je n'ai jamais appris ça	grupo	alternativoj	prononco
level	mi kredus ~	I would believe ~	je croirais ~	grupo	alternativoj	prononco
level	se mi estus sana	if I were healthy	si j'étais en bonne santé	grupo	alternativoj	prononco
level	mi estus tre feliĉa	I would be very happy	je serais très heureux	grupo	alternativoj	prononco
level	kvazaŭ vi estus riĉulo	as if you were rich	comme si tu étais riche	grupo	alternativoj	prononco
level	vi sidas tie kvazaŭ vi estus riĉulo	you sit there as if you were a rich man	tu es assis là comme si tu étais un homme riche	grupo	alternativoj	prononco
level	kvazaŭa lernejo	alleged school	école présumée	grupo	alternativoj	prononco
level	kvazaŭ riĉulo	like a rich man	comme un homme riche	grupo	alternativoj	prononco
level	vi sidas tie kvazaŭ riĉulo	you sit there like a rich man	tu es assis là comme un homme riche	grupo	alternativoj	prononco
level	tiom da mono	so much money	tellement d'argent	grupo	alternativoj	prononco
level	tiom da mono kiom da ideoj	as much money as ideas	autant d'argent que d'idées	grupo	alternativoj	prononco
level	se mi havus tiom da mono	if I had that much money	si j'avais autant d'argent	grupo	alternativoj	prononco
level	mi vojaĝadus	I would travel	je voyagerais	grupo	alternativoj	prononco
level	ĉirkaŭ la mondo	around the world	autour du monde	grupo	alternativoj	prononco
level	en ĉiu vortaro	in every dictionary	dans chaque dictionnaire	grupo	alternativoj	prononco
level	mankas io	something is missing	quelque chose manque	grupo	alternativoj	prononco
level	mankas kelkaj vortoj	some words are missing	il manque quelques mots	grupo	alternativoj	prononco
level	homo, kiu longe parolis	a man who spoke at length	un homme qui a longuement parlé	grupo	alternativoj	prononco
level	ĉe la manĝotablo	at the dining table	à la table à manger	grupo	alternativoj	prononco
level	homo, kiu rakontas, restos malsata	a person who tells will remain hungry	une personne qui raconte restera affamée	grupo	alternativoj	prononco
level	rakontadas ĉe la manĝo tablo	keeps telling at the dining table	n'arrête pas de raconter à table	grupo	alternativoj	prononco
level	li devis atenti ~	he had to pay attention to ~	il devait faire attention à ~	grupo	alternativoj	prononco
level	ne rajtis ~	was not allowed to ~	n'était pas autorisé à ~	grupo	alternativoj	prononco
level	rajtis resti	was allowed to stay	a été autorisé à rester	grupo	alternativoj	prononco
level	ne rajtis longe resti	was not allowed to stay long	n'était pas autorisé à rester longtemps	grupo	alternativoj	prononco
level	resti ekstere en pluvo	to stay out in the rain	rester dehors sous la pluie	grupo	alternativoj	prononco
level	tial li malvarmumis	that's why he caught a cold	c'est pour ça qu'il a attrapé froid	grupo	alternativoj	prononco
level	li havas sian klaran ideon	he has his own clear idea	il a sa propre idée claire	grupo	alternativoj	prononco
level	sed li kredos ĉion	but he will believe everything	mais il croira tout	grupo	alternativoj	prononco
level	ĉion, kion vi diros	whatever you say	peu importe ce que tu dis	grupo	alternativoj	prononco
level	kvazaŭ vi estus lia edzino	as if you were his wife	comme si tu étais sa femme	grupo	alternativoj	prononco
level	viaj gepatroj	your parents	tes parents	grupo	alternativoj	prononco
level	ĝojigi viajn gepatrojn	to make your parents happy	rendre tes parents joyeux	grupo	alternativoj	prononco
level	kio povus ĝojigi ~ ?	what could please ~ ?	qu'est-ce qui pourrait rendre joyeux ~ ?	grupo	alternativoj	prononco
level	kio povus plej ĝojigi viajn gepatrojn?	what could make your parents the most happy?	qu'est-ce qui pourrait rendre tes parents le plus joyeux ?	grupo	alternativoj	prononco
level	post la lernado	after the learning	après l'apprentissage	grupo	alternativoj	prononco
level	almenaŭ post la lernado	at least after the learning	au moins après l'apprentissage	grupo	alternativoj	prononco
level	en la urbocentron	into the city center	dans le centre-ville	grupo	alternativoj	prononco
